label,text,human_attention
1,Great service and the food was great. I am quite a picky eater and I got no complain. I liked the salad dressing that came with the fat cow bao burger. I drink a lot of water at restaurant and my glass was never empty at Wendy's. Good portions. I want desert but was too full. Will come back again.,3 3 1 1 3 3 3 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 2 2 0 0 0 0 0 0 0 1 1 1 1
1,"Great signature well drinks. Artisan olive plate. Rib eye with homemade garlic fries. Nice draught beer. Waitress took her time and made real recommendations, not the ones they told her to make. I was dining alone, and that was the only downside to my evening here. But my phone and I enjoyed the place immensely.",3 1 2 2 0 0 0 0 0 0 0 0 0 3 2 2 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
1,"Great spot for brunch in downtown Madison. Can't beat the view. A number of high quality options for brunch, and food is always fresh. Limited selection of options for dinner, although their cheese curds are some of the best in town. Brunch preferences are the eggs benedict, corn beef hash, seasonal scrambler, or burrito.",3 3 1 1 1 1 1 1 1 1 1 0 0 0 3 3 2 1 1 0 3 3 3 3 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Great tapas menu, delicious selection of wines, attentive service. This gem was the perfect ending to a long day at the office. Recommendations: Oxtail Empanadas, Stuffed Piquillo Peppers and the Albondigas (meatballs) all paired nicely with the Spanish red wine (pictured). The ambiance was enticing with music in the background, but low enough to have a conversation without escalating your voice. The area has some great shops within walking distance.",3 2 1 3 2 1 1 3 3 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 0 0 0
1,"Great tasting food!!! I remember these places from back in the 80's and when I was stationed overseas in the UK.  The bacon really makes the burger and this place has great tasting bacon.  I've not had a bad meal there yet and I doubt one will ever be bad.  
If you are tired of the other fast food joints, this place is refreshing and will make you come back for more.",3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 3 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 3 0 0 0 0 0 0 0 0
1,"Great thai place in downtown. Similar to other Thai restaurants in the area, but they have more seating and I have never waited more than 20 minutes (vs. Khao San Road which can be an insane wait).

Ambiance is good, service is good. I pretty much always go for the house pad thai, it's great.",3 2 2 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 0 0 0 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 3 1 2 3 1 2 0 0 0 1 1 0 0 1 1 1 1 2
0,"Great vibe and atmosphere. I wish they would put as much effort into their food as they did the concept. I expect a little more out of their food, especially their breakfast. It was a bland assortment of items that are done at home or even as well, and cheaper at Denny's.  Too many other good choices in this area to waste on a so-so, over priced spot.",0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 2 2 2 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1
0,"Great view. 2 hours to get food. Seriously Port City. Really. This happens every time I am here. And I've come here all too often for 5 months because you are lakefront, that's it. Shame on me now. North Harbor Club is where I will go from now on. Well done. You have lost multiple other locals for the same lack of service you offer.",0 0 3 3 1 2 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 2 2 2 2 0 0 0 3 3 3 0 0
1,"Great, friendly service and very tasty, unique rolls.  Lots of ponzu which they do wonderfully.  Everyone must try the Justin special, such a fabulous, light and tasty roll.  It's almost like a sushi salad.
My only complaint is their eel.  It's fishy and just not the best.  Which is disappointing because I love eel.  But despite that this is our sushi place that we go to over and over and over again.",1 2 1 0 1 2 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 2 1 2 1 2 2
1,"HOLY SH*T, OMG!!!  AMAZING!  Super Awesome!  Can't stop thinking about it!  Such an EPIC, crazy, fun show!  A must see!  The crew are just super nice, the service outstanding and the show (s) are Extraordinary!  I was at work today, in an executive meeting, all I can think of was how amazing this place is.  Love it, a must see and really, I'm not over exaggerating.",0 0 1 3 3 3 1 1 1 1 0 0 0 2 1 1 0 1 2 2 0 0 0 0 2 3 0 2 3 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 1 0 1 1 0 0 0 1 1 1
0,"Had a 2 for 1 coupon, the prime rib was fatty and had no flavor, chicken was dry, of all the meat served the pulled pork the best, the deserts were good, homemade donuts and good cheesecake with fresh blackberries and strawberries. Service was good, drinks filled and dishes cleared. Over all, if you don't have a 2 for 1 coupon not worth full price.",0 0 0 0 0 0 0 0 0 0 2 0 0 3 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 2 2 2
1,"Had a fantastic tasting and juicy bunless turkey burger!  The traditional red basket my burger came in, was overflowing with a wonderful fresh house salad, that was a standard option in lieu of fries. Appreciated having such healthy and tasty options!  

My friends elected to sit inside, but that patio outside looked so inviting.  Next time!",0 0 3 3 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 0 0 0 0 0 0 0 0 0 1 0 0 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Had a wonderful experience here last night. The out door dining area must be seen to be believed, fountains, firepits, trees! While busy with a number of groups, the service was amazing. I had Carne de Fuego which was the perfect blend of heat, sweet and smoke. My wife had Red Enchiladas and the suace has an infinite depth. Great Mexican food and fun atmosphere!",0 0 3 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 3 0 0 0 3 0
1,"Had dinner 2 times there in the past week. Both experiences were great. We had the apple gorgonzola salad, stuffed pepper appetizer, and soup. Everything was delicious. Service was very good. Everyone was very friendly and attentive. We also had the best chicken Marsala!  Again, great calamari appetizer and their coffee was delicious. Would definitely return.",1 1 1 1 1 1 1 1 1 2 3 2 3 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 1 2 2 1 1 1 2 1 2 1 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 2 2 2
0,"Had eaten here many time before and food was good, returned tonight for dinner we ordered bife a casa medium rate, plate came with a mountain of fries, when we finally found the steak it was small and so overdone could not chew it. I've had better steak in a sandwich from coffee trucks. Service was terrible and food even worse. This place has turned into a dive.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 2 2 3 2 3 3 1 2 3 3 3 3 2 1 1 1 1 0 0 1 1 1 1 3 2 3 1 3 3 3 0 1 2 2 2 1 2
0,"Had high hopes for a good close by Mexican food restaurant but this one failed. The chips and salsa were great but when it took forever for our food to arrive, our server said some of our food went to the table next to us because that server was faster! The food wasn't that great even after the wait and there was no offer to make our experience better either. Never again!",0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 2 2
1,Had lunch here today.   My buffalo chicken wrap was good and my husband's burger was outstanding.   I tried it too and it was the best burger I've tasted in a long time.  Healthier sides would be a nice addition. Staff is friendly and attentive. I'm a country music fan so loved that too. Great experience.,0 1 0 0 1 2 2 2 2 3 0 0 1 3 2 3 0 1 0 1 0 0 0 0 2 2 0 1 0 0 0 0 1 0 0 0 0 1 1 2 1 3 1 3 0 0 1 2 1 1 2 1 2 3 3
0,"Had lunch there today. No tongue, no chopped liver, no side of cole slaw. What kind of deli is this. The pastrami was ok but nothing to write home about. For the price in money, calories and cholesterol it just wasn't worth it. The menu is hard to figure out and I've read more than my share. There are better deli's in town.",0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 2 1 2 0 2 1 2 0 0 0 0 0 0 0 0 1 1 3 3 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 2 2 0 2
1,"Had our son's annual birthday dinner here. Four of us of split a Japanese lasagna and rocky mountain sushi roll. Then ordered two geisha specials which was more than an enough food for all of us. The chef was entertaining and the staff was quick to serve us. For the amount of food the price was spot on. Can't wait to return. Thanks Jorge ""The Mexican Ninja!""",0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 0 2 2 2 1 0 3 3 3 3 3 3 0 1 1 1 1 1 3 3 3 3 2 2 2 2 2 2 0 0 0
0,"Had reservations for the Mayweather McGregor fight 12 of us showed up and were willing to pay
the $125 cover that they said it would be. We showed up at they were saying if was $300 per person and it was standing room only. They said they weren't honoring the reservations. Terrible terrible service and greediness",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 3 3 2 1 2
0,Had the American wagyu ribeye. It was cooked perfect but overall disappointing in tenderness and taste. My friend cooks an equal steak with meat from Bristol farms and an electric stove. There is a problem if the best thing I ate were the mushrooms and Japanese peppers. Ok food terrible value. Would never come back.,0 1 1 1 1 0 0 1 1 1 2 3 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 3 3 3
1,"Had the beef noodles (Ho fun) for take out, I specifically asked for NO MSG and LESS GREASY and they did at my request. Taste slightly bland as you would expect but still excellent! Lots of beef and noodles are not too salty. Only thing is quite expensive, and portion is a large, not extra large!",0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
1,"Had the combo special. It came with chicken  and beef schwarma, hummus and falafel. The chicken I didn't care too much for. But the beef and falafel were excellent.

My waiter was very good, and even let me try one of their special made hummus! The staff was very nice, and one of the reasons I'll be going back again.",0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 3 0 0 0 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 2 0 0 0 0 0 0 0 2 2 1
1,"Had the escargot and side salad for appetizer it was very tasty and fresh. My main course was he duck confit in a jar with mashed potatoes. The duck was fantastic, very tasty and portions were fine. Our only complaint was the mashed potatoes were
Not mashed enough.  
Will definitely go back when in Montreal.  

It's BYOB also!",0 0 0 0 0 0 0 0 0 0 2 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 2 3 1 1 1 3 0 0 0 0 0 0 0 0 0 0 0 1 3 2 2 0 0 0 0 0 0
1,"Had the onion burger. Was great. Well cooked. Coffee wasnt great or bad. Fries were fantastic blend of waffle, straw crickle, Maybe more, with some tasy seasoning on top.


Also they take ur cell number when they r busy and text u and give u ten minutes to claim ur seats. So you can go enjoy the casino.",0 0 0 0 1 3 2 2 0 0 0 0 0 1 1 3 1 0 0 0 0 1 1 0 1 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0
0,"Had the pancakes, not sure what is so great about them. They are way to sweet and for me not very good. Service was ok, as our waitress came and saw I just took 2 to 3 bites of them and never asked was everything okay or really anything, plus we had to ask for refills on our drinks and they were not very busy. Won't be back.",0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 3 3 3 2 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 3 3 3
0,"Had the poutine.  Was disappointed by how thin the French fries were and they tasted like they had been sitting there a while before being served to me.  The cheese curds were not melted as they normally somewhat are.  However the gravy was amazing!
Definitely not a repeat.  I'll go to Costco next door if in the area and crave poutine!

Will return to try their burgers...until then...",0 0 0 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"Had to be the worst experience I have ever had. Got double with cheese and fries to go. Burger had no cheese, toppings left off an others added, no fries and charged for all. I am guilty for not taking everything out of the bag and doing inventory, but don't think I should have to.",0 0 0 0 3 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1
0,"Half little kid arcade, half adult bar. Both the kids and the parents can play. Sounds like a good idea and it probably is but I would hate to be the business owner who has there adult customers stumbling out of the bar and go where the children are in the arcade. Million dollar business and you don't take Discover?! Didn't stay after that. EPIC FAIL!!!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 2 2
0,"Ham sub was great. Heard the food here is good..but the staff is horrible. The staff has been young high school girls with major attitudes and no costumer service. I have heard how bad the staff is from multiple people on multiple occasions. PLEASE, dear owner, FOCUS on hiring based on costumer service skills and how friendly the people are. I bet you your rating would increase...",0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
1,Hands down best tiramisu I have ever had.  I imagine there is a nonna is in the back kitchen making them fresh every day...don't ruin it for me if there isn't.  The place is always busy and you can always expect to walk away stuffed.  Their pizzas are light and are the perfect size to share.  I wish I lived closer.,2 2 3 1 2 2 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 3 3 3 0 0 0 0 0 0 0 2 2 0 0 0 2 2 2 2
1,"Hands down my favorite place to for ramen, sushi, and sake bombs. Tiffany takes great care of me everytime I eat here. The ramen and firecrackers are my favorite thing on the menu, not to mention the amazing sake bombs on happy hour!!! Best spot for sake and ramen in the valley.",1 1 3 3 3 0 2 2 2 2 2 2 1 2 2 2 2 2 2 1 1 1 1 1 1 2 1 2 2 2 1 1 1 1 1 1 1 3 3 3 1 1 1 3 3 2 2 2 2 1 1 1
1,Hands down one of the best restaurants in Arizona. My wife and I have been here a few times and I must say we have never been dissapointed. The butter fish is truly amazing and they also have a nice selection if cocktails. We highly recommend experiencing what Roy's has to offer.,0 0 1 1 1 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 0 2 2 1 1 2 0 0 0 0 0 1 0 0 1 1 2 2 1 0 0 0 0 0
1,"Happy hour deal on pizza is really good. I found the pizza delicious. Decent beer prices and good selection. They had an awful smell briefly take over the bar area last night. No one in my group said anything about it, but they comped our food anyhow. That speaks well of the management to me; I'll be back again!",1 1 1 1 1 1 2 2 1 1 2 2 3 3 2 2 1 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 2 2 1 1 1 0 0 3 3 3 3
0,"Happy hour is a good price, but the food is not worth it.  Half the food seemed a bit cold on the inside, which meant that it was frozen before Being fried.  The chicken liver pâté looks like watery cat vomit.  If you like bland English food and no flavor, this is your place!  Wonder what will replace English's this fall after it shutters...",0 0 0 0 0 0 0 0 1 1 3 3 3 0 0 0 0 0 0 3 2 2 2 0 0 0 0 0 2 1 1 1 0 0 0 0 0 0 3 3 3 0 0 0 2 0 1 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Have been going to this place for years now. Havent gone in a little over a year but was there again just last week. Great sushi as usual. This time I also tried the Kalbi beef and it was yummy!

added a star because I remembered that they gave me a complimentary dish for being a good customer. Always good quality.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 1 1 0 0 1 2 0 0 0 0 0 0 0 0 2 1 1 3 3 1 1 1 1 1 1 3 3
1,"Have been here a few times and really enjoy it! Service is great and server was attentive. Nice to even have the manager ask how things were. Beer selection is broad. Had some nachos, which was a decent size platter. Some of the other dishes leaving the kitchen looked great too! One of my favourite spots to hit on an afternoon pub walk!",0 0 0 0 0 0 0 2 3 2 0 0 2 0 1 1 3 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 3 3 2 0 0 0 0 0 0 0 0 0 3 1 0 0 0 2 1 0 0 0 0 0 0 0
1,"Have been here many times.  I really like the atmosphere.  Love their Don Don Sake! Actually I love their entire selection of sake.  Food wise, I usually order a premium grilled selection, the Charashi Don, and a few DonDon Sake.  Happy Happy Times.  The only reason why I only give them 4 stars is the fact that I have to climb a set of smelly and sticky stairs to get there.",0 0 0 0 0 1 1 2 1 2 2 1 1 1 1 0 1 3 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,Have been there 2x since it reopened. Both times they had to correct the bill because the drinks we ordered had extra charges attached even though they were on happy hour. (I'd recommend you double check the bill before you pay.) The second time service was mediocre at best and the wings were cold,0 0 0 0 0 0 0 1 1 1 1 1 2 2 2 1 1 1 1 1 1 3 3 1 0 0 0 0 0 0 0 0 0 0 2 2 2 2 1 1 1 0 1 1 2 2 3 1 1 1 1 3 2 3
0,"Have had beers on occasion and been disappointed by the the unreliability of the selection.  Joined friends for dinner to experience the dining and were told shortly after finishing dinner that we had to leave. I quote, ""it's a small place"".  We won't be back for any reason. Suggest another venue to meet friends. Food was mediocre and service sub-par.",0 0 0 0 0 0 0 2 0 0 0 3 2 0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 2 2 2 2 2 2 2 1 1 1 0 0 0 2 1 3 0 3 3
0,"Having grown up on this type of food I'm well aware that the prices and deals here are amazing, however the food quality and portions are not up to my standards when compared to my other favorite spots for shawarma. They put very little meat and a lot of the times the meat is either tough or very fatty. If a deal sounds too good to be true it most probably is.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"Here's the deal. The food is good. Rialto rolls are bangin. Here's the problem. They are one of the most expensive places around. Comparatively speaking. Seems like every couple months the portions get smaller, and the prices go up. The sicillian shrunk by half the size, and price stayed the same. When times are tough, this place will break you. Conicellos pizza has replaced them for my tastes.",0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 3 1 1 0 0 0 0 0 0 0 0 2 2 3 0 0 2 2 2 0 0 3 2 2 1 1 0 1 1 1 1 0 0 0 0 0 0 1 2 2 0 0 0 0 0 0 0 0
1,"Hidden gem. Had the duck! Biggest piece I've ever had in a serving. Must order if you come for dinner. Mixed veggies. Cooked carrots, broccoli and potatoes. Delicious. Nice cab sav to top it off. Seriously, I'd highly recommend. Owner and staff are extremely welcoming too. Overhead music was wonderful as well.",2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 0 0 0 0 0 0 0 2 2 2 2 2 1 3 3 1 1 3 2 3 1 1
1,"High end Cantonese restaurant. It is packed full during dinner, so reservation is highly recommended. It can be difficult to figure out what to order if you don't know cantonese food, but our waitress was very helpful in recommending their specialties. You can also look around to see what everyone else is getting since most that visit the place seem to be local Chinese. My gf enjoyed the TIger Prawns the best.",2 2 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 2 2 2 2
1,Home made ice cream yummy. The banana split to kill for. The environment was a good old fashion ice cream parlor. Next year will be there 60 years of celebration. I hope I can come back to see how they will celebrate. I Love all the retro furniture. A great place for a family to go and have old fashion style ice cream parlor,1 1 2 2 3 0 1 1 2 2 2 0 0 0 0 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 2 2 2 1 1 1 1 1 1 1 2 0 0 1 1 0 2 2 0 0 0 0 0 0 0 1 1 0 1 1 1
0,"Honestly not the best food. Especially the prices. We waiting over an hour for our food and it wasn't packed, the taste from certain dishes were very plain. The water was nasty and the servers only came when they had to bring the food and drinks never before or after that to see how everything was or if we needed anything",1 3 2 3 3 1 1 1 0 2 2 2 2 2 2 2 0 0 0 0 0 3 2 2 2 2 3 3 0 3 2 3 0 0 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0
0,"Honestly, one of the worse. Left with half our bowls of ramen unfinished. Broth has some major issue, very one dimensional, bland and left an extremely bad after taste. Noodles soggy. Gyoza arrived ice cold in the center. Dine mid day with only 3 other tables, no excuse for average service and poor preparation of food.",0 2 2 2 2 1 1 1 1 1 1 1 2 1 1 1 2 2 1 1 1 2 0 1 1 3 3 3 3 1 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 1 1 1
0,"Honestly, the lady kept repeating the wrong order back. It's not even busy and she kept talking so quickly, and gave us a completely different order. After we went in she said she didn't hear that at all. I've been ordering food for years and I have never had this issue. Smh",1 0 0 0 0 0 2 1 0 0 1 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
0,"Horrible experience. 

Slowest service I've seen in a long time. Also some of the rudest employees. While eating lunch, they came by to put two tables together (one of which was the table we were eating at) tried to clean them, and then left dirty rags on our table and walked away. 

Food was mediocre at best. Try one of the other restaurants nearby.",3 2 3 3 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 1 1 1 0 0 0 2 1 2 1 1 0 0 0 0 0 0 0
0,"Horrible food,purchased doubles and phulorie. The doubles smelt and tasted sour clearly it was sitting out for a long time and went bad. When I called the restaurant to give feedback I was told ""that's how we make our food and if you don't like it dont come back here"". Clearly this establishment knows nothing about customer service. This restaurant needs to be investigated by the health authorities.",3 3 1 1 1 0 0 3 3 3 3 0 0 0 2 2 1 1 2 2 0 1 2 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 0 1 1 3 3 3 3 3 0 0 2 2 2 2 2 2 2 2
0,"Horrible treatment. For the second time in six months  I have been told their outdoor seating is full. Both times there were about 10+ empty tables. So insulting, and such a shame as I loved this place but I will not come back and will advise the same to all my coworkers. We work less than a mile away and used to come here.",3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 1 1 3 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,Horrible! Sat in drive thru for 25 minutes for 2 happy meals and a hash brown. Told me to pull around for hash brown. Waited another 10 minutes and decided to go in. Manger with a bad red dyed hair job proceeds to ignore me. Come on! Get some decent help. Chicago native and I am sure corporate would not approve.,2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 2 2 2 2 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2
0,Horrible. Management should be ashamed of themselves for the circus they are running.  19 mins in the drive thru for a drink. Order is never correct. Kids working there are clueless and are more focused on socializing with each other. I will be driving to another McDonald's. This place is seriously a Joke.,2 0 0 0 2 0 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
1,"I LOVE their brussel sprouts with walnuts. I would go back and just order that as a meal. As my entree, I ordered the flank steak. It was good, but I would probably order and try something else. It was nothing special. They said the pork butt was a popular dish.

5 stars for customer service. Our waiter was amazingly awesome. 

I will definitely come back the next time I'm in town.",0 3 2 2 2 2 2 0 1 1 1 0 1 1 1 1 0 1 0 0 1 1 2 1 2 2 1 1 3 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 3 3 2 3 3 1 2 1 3 3 1 2 3 3 3 1 1 1 0 0 1
1,"I absolutely love this red robin!!! Compared to the nasty one on Bullard, coming here is like heaven!!! Our waitress, who we request every time, has to give the best service out of almost every restaurant I've ever been too!!!!! Martiqua is an absolute delite and can take care of her customers!!!!!!",0 1 3 3 3 3 0 0 0 0 0 0 0 2 2 2 3 3 0 0 0 0 0 0 0 0 0 0 1 3 3 1 1 1 1 1 1 1 1 1 0 0 0 2 2 0 0 0 0 0 0 0
1,"I adore this restaurant. The service is absolutely impeccable. Excellent cocktails. The crispy sushi appetizer is so, so good. I love the texture of the rice with the fresh fish. We enjoyed a tomahawk ribeye feature, Oscar style. It was truly a lovely steak, perfectly prepared. My favorite side is the creamed corn, but they all seem to be very solid. This is truly a wonderful steakhouse experience.",0 3 2 2 0 0 0 1 3 3 2 0 0 0 0 0 2 3 3 0 2 1 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 3 3 3 0 1 1 0 0 0 0 0 0 1 1 1 1 3 3 0 0 0 0 3 2 2
1,"I always stop in here for breakfast/lunch when I'm in town... The prices are very reasonable and the portions are HUGE! The quality is decent... depends on what you get... I like all of the egg dishes and the sandwiches.

Never have to wait too long, which is great.. and the people are usually nice.",1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 3 2 1 2 2 3 1 2 2 3 0 0 0 0 0 2 3 2 2 2 2 2 2 2 2 3 3 3 3 3 3 2 2 3 2 1 2 2 2 3
1,"I am from Cleveland and really miss the Map Room, especially Dina, she is the best! The manager Reggie is also a cool dude. Any bar that has awesome pizza and lets dogs hang out is cool with me. 
Dont go to map room chicago though, different owners and the worst place EVER.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
