label,text,human_attention
1,"Express Donuts is a fabulous place! We're in town for a family wedding and were craving donuts. A large national chain is nearby, but we like to support the local economy whenever possible. Express Donuts has good reviews, so off we go.
I consider myself somewhat of an apple fritter connoisseur, and Express Donuts delivers! In addition, they have a wide selection, and a blueberry donut that is to die for. In addition to our dozen donuts, I also got a large black coffee, all for about $12.
We'll be going back at least once before we head back home!",1 2 1 1 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 1 1 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Fantastic breakfast! Because it was our first visit, our waitress gave us free banana nut muffins. Man, were they good! The restaurant was busy, but we were seated right away. 

They did not skimp on portions, and the prices were decent. The biscuits and gravy were tasty, and I loved their carrot cake french toast. So yummy! I received breakfast potatoes with my order, and I wasn't expecting them. I'm so glad, though, because they turned out to be my favorite thing on the plate. I've bookmarked this restaurant so I can visit again next time I come to Vegas.",2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 1 2 1 1 1 1 1 2 2 1 1 0 0 0 0
1,"Fantastic decor, really a nice place to eat dinner at. Best thin crust pizza I've ever had. They know to do thin crust. Nice and crispy. 

The service is impeccable and my drink was refilled several times without my asking. The bread is delicious also. 

If you want some place quiet, this isn't it. It opens up into the casino. But it isn't super loud and if you sit near the back it's much better.  

I really like the way this restaurant presents itself. The staff seem to really care about you having a good meal. Would definitely go back.",3 3 1 1 3 3 1 1 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 1 0 0 1 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 1 1 1 0 1 1 2 2 2 2
1,"Fantastic. Small menu but that's because it's a high-quality, small-scale place (just 8 tables). The couscous with beef and vegetables (Friday special) was superb. Last time there was a great Moroccan restaurant in the Heights, it didn't get enough business and closed. This place is just what Cedar-Lee needs, so go try it! Tonight they didn't have lamb-- but it's because the owner didn't like the look of the lamb at the market and wouldn't serve something not up to his standard. Now that's refreshing. Most places do not source so carefully, so I'll look forward to lamb another night.",2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0
1,Finally made it to Babystacks on a Saturday morning. The wait was not as long as you would imagine and it moved pretty fast. It was definitely busy though. Tried the Kalua Pig Benedict and my husband tried the Loco Moco. Everything was delicious and perfectly seasoned. Also split the Red Velvet Pancakes and they were also worth the wait. Not as sweet as I had imagined them being and a short stack was perfect for sharing. Looking forward to them opening their Henderson location. Will definitely be back and looking forward to trying more dishes on their large menu!!,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 3 0 0 0 1 1 1 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 2 2 0 1 1 0 0 0 0 0 0 1 1
1,"Finally, a classy upscale feeling back in downtown Oakville. Been here a few times only for drinks, have yet to experience the food. The bar and bar area is cleverly designed in the front of the restaurant. You get a Manhattan feel when the downtown is busy and you are up on one of their cleverly designed front raised tables. Inviting place, great staff. As the ownership of this place are the same team that own Corks and Seasons downtown Oakville, I'm taking a guess that the food will be just as good as the design and decor. Great job.",0 1 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 3 2 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 3 3
0,"Finding quality mexican food is sometimes hard to find. But I heard I should try Filibertos'. Well, I don't know if it was a bad day, the three times I've eaten there; but this is not what you would call quality mexican food. Greasy, over packed with ill prepared ingrediants, dry carnitas and a long wait was not what I was expecting. I was disappointed. And even though I gave it a few more chances, hoping each time it would get better. It did not. So farewell Filibertos. Maybe you will learn the true way to make authentic mexican food.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 2 2 2 0 0 0 0 0 0 0 0 0 0 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0
0,First of all your hours clearly say that you're open until 12am daily but for some reason you insist on closing at 11. So when I go to the drive through at 1045 I don't expect the girl in the drive through to be extremely rude. She literally threw our food out the the window and immediately locked the window and didn't give us the sauce we asked for. This is probably the worst McDonald's in Arizona the people are always rude the food is normally cold the orders are hardly right. You guys need to get your stuff together.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 0 0 0 3 0 0 0 0 2 0 0 0 2 2 0 0 0 0 1 1 1 1
1,"First time going here. This place has a comfortable atmosphere, friendly cashier, and the food is tasty. I ordered the Hunan beef combination plate and asked for it to be extra spicy. This time I actually received what I wanted and it was definitely extra spicy. I also ordered a spring roll which tasted very good. They have new items on their menu. I don't remember all of it but now they have fried or steamed pot stickers and I also remember the menu saying pho soup. 

Overall it's a nice place. I will enjoy going there again one day.",1 1 1 1 1 1 1 1 3 2 3 2 1 1 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 1 1 2 1 1 1 1 1
0,"First time here and Last time here!! Been to many bbq places so had to try this one! Its a rip off and a joke!! Lol ordered 2 bbq sandwiches and two sides of beans!! Could not believe my eyes!!
The sandwiches looked like an arby Jr sandwich!! And the beans were in a little dish!! All of it maybe enough to feed a 5 year old! The quantity of the food for the price is an outrage!!! 21.00 dollars!! For two small sandwiches and beans!! I could eat well in many other places!! Don't waste your money here folks!!!!",1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1 2 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 1 0
0,"First time here let's see how good the hamburgers are .....Well I got my food it took 45 min to get our food,order my burgers were to de medium done and they came out raw .The wait was to long for a re-fire so we decided to eat around the burger not the middle of it.We are very disappointed since we are number one fans of the show.Overall I give u one start because the margaritas were good.
  We would  like to receive a response to our yelp and maybe we can resolve our next visit to a pleasant wont.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 2 0 1 1 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"First time trying mighty mango, we ordered delivery on Christmas day. Service on the phone was amazing, the man I spoke to was pleasant and helpful. Being Christmas I expected that we may have to wait a while as I know if I was working on Christmas, I would be slacking! 
The food arrived quicker than the 40 mins the man said it would take. 
The food was delicious and the portions were huge!!!
Price was exactly what most Chinese food restaurants charge ($11/ish per container) but portions were as I said.....  HUGE! 
Will definitely order again and would recommend.",0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 3 1 1 1 1 1 1 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 3 0 0 0 0 0 0 0 0 0 0 0 2 2 3 0 0 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 3 1 2 3
0,Food is basic canes always what you expect so it's good but the thing that got me is how shady the employees are at this location. They have promo tickets on the drink and the 2 drinks I ordered have already been peeled half way to see the prizes. I've never seen this level of scumbaggery from a fast food joint before. Tip to the management get it together! If something as simple as this goes bad I wonder what the hell else could be going on. Sadly I won't be returning to this location. Your staff is quite shady!,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 3 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1 1 1 2 3 3 1 0 0 0 0 3 1 3 1
0,"Food is decent, but don't come here on a big sports weekend.  In town for NCAA Tourney and went here to eat and watch games.  For over an hour could not get anyone to,change one TV out of 10 so we could see the game we were interested in.  It was in one TV across bar that we had to stand up to see, then with 40 seconds left and a tie game they change the channel.  Manager said he had too many requests.  It is the NCAA tourney, know the schedule and plan on when to have games on.",0 0 0 0 2 2 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"Food was good, nothing to rave about. No hostess, so we stood there for awhile before being seated. 2 parties came in after us, were seated after us, ordered before us (no one came to take our order). Waited around for about 10 minutes after we were done eating before the check was brought to us and when we walked up to the register to pay, as we were quite frankly ready to go, we were told to sit down and wait. Folks always talking about support black businesses but why when the customer service is less than sub par.",0 0 0 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 2 2 2
0,"For $50 I expect more.  I've had $25 asian seafood buffets with better quality.  Even centerpiece dishes like prime rib weren't good(tough, no marbling.  hard to cut with the supplied butter knife).  The lamb was the best meat I tried.  Sushi was OK.  Pho was laughable.  Fried chicken wasn't crunchy.  Bread was cold(and they ran out of butter).  Kale salad was bitter(try baby kale guys).  Desserts looked amazing and lacked flavor. I ended up having to bus my own table a few times since the servers weren't clearing plates fast enough.

They should drop the price or up their game.",0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 3 3 3 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 2 2 3 2 2 3 3 2 1 3 0 3 3 1 2 1 1 1 3 0 0 0 1 0 0 0 3 3 0 0 0 0 0 1 2 2 2 1 1 1 1 1 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0
0,"For some reason this location always takes forever to get food. And it's probably a 50% chance your order will be correct. I've ordered from here many times since I live less than a mile away. Tonight I ordered 2 del tacos no meat sub black beans and I ended up with someone else's order. 

Every time I come I do notice they always have new staff. I understand it's fast food and not to expect perfection but consistency is key. The staff is friendly every time I've come, so I think it's more so training and retaining employees correctly.",0 0 0 0 0 1 3 3 1 1 1 0 0 0 0 3 3 2 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 2 2 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Fun atmosphere and good food. The empanadas were excellent. I ordered the Cerdo (pulled pork). It had excellent flavor, but was a bit salty. The roasted cauliflower and red potato sides were OK, but I'd skip them in the future so I had more room for the main course. The peanut butter and chocolate bread pudding was also great! The staff was friendly and efficient. There was a line out the door when we got there, but we moved through pretty quickly and were given a table as soon as we ordered. Definitely a fun place and worth the visit.",3 2 2 3 2 0 0 0 2 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 2 0 2 1 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 3 2 1 2 1 1
1,"Galway Hooker is a fun place.  The interior is comfortable and attractive, and makes one, like me, who has never actually been in a pub in Ireland feel like this is what one must be like.  The menu has lots of choices we Americans expect to find in Irish pubs, and the food is quite good.  The place gets crowded and loud, but the young and attractive wait staff work hard to keep up.  The food is better than everything else about the place would suggest.  There is a good selection of beers, and an adequate selection of inexpensive wines.",0 0 0 0 3 3 0 0 0 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 2 0 0 0 0 0 0 0 0 0 0 2 1 3 3 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 1 1 1 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 0 0 3 3 1 2 2
1,"Got a chance to eat hear a week ago with some clients and I love the decor and feel of this place. It's like Little Vegas with seating for 300-400. The booths are huge, the greek paintings on the rotunda ceilings and the service is what makes this the total package. The menu is extensive, but could be overwhelming for some. I recommend starting with the fried zucchini or green beans. The chicken Madeira was excellent with the sauteed veggies, asparagus, melted cheese and comp bread and butter. Good place for birthdays, dates, or special occasions....oh yea...the cheesecake is excellent.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 2 1 1 1 1 1 2 2 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 2 2 3
1,Great atmosphere and the restaurant is beautifully decorated.  Very spacious which makes it excellent for groups.  We had a group of then and it was more than enough space.  The waiters and servers were very polite.   When you walk in you will notice their stone oven.  Obviously I had to try their pizza. Excellent stone baked oven pizzas. I didn't order desert but some of the others ordered tarimasu. I had a taste and it was delicious.  I have to get that next time.  Overall I had a great experience and will definitely go again if I'm up for Italian.,3 3 1 1 3 2 3 3 2 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 3 2 3 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 0 0 0 0 0 1 1 1 1 2 3 0 1 0 0 1 2 3 3 0 0 0 0 0 0 0 1 0 1 1 3 3 1 1 2 2 2 0 0 0 0 0
1,"Great chicken fingers, they give you 3 different sauces and 3 spices with the fingers and there all terrific. I got the chili grilly chicken and it was surprisingly good and very tender. Love the new look and love the new food. Also our waitress is very friendly, we where skeptical about their gravy and she just gave it to us for free to try out. And also we loved the apple butter BBQ sauce for the chicken fingers and she just packaged a couple small containers of the sauce for us to bring home. Will definitely be coming back",3 2 2 0 0 0 1 1 1 0 1 1 0 0 0 0 1 2 3 0 0 0 1 1 1 0 0 0 3 3 0 1 2 3 1 2 2 0 2 1 2 2 0 0 2 1 2 2 0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 1 0 0 0 1 2 1 2 2 2 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2
1,"Great great great. I have never been but had a chance to pop in today and check it out. it's exactly what I expected and more. Super legit NY style deli. I went with the Jewish Sliders ($11.99). they came with three good size sliders with brisket, crispy potato pancake and cheese on Chollah bread. It also came with a side, I chose the macaroni salad and was super happy with it. it also came with thi sawesome gravy that i was head over heels for. All in all, a great spot to get a killer sandwich and authentic bagels.",3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 2 2 2 2 2 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 3 3 1 1 0 0 0 0 0 2 2 0 0 0 1 1 1 0 0 0 0 1 3 3 1 1 1 3 3 1 3 3
0,"Great if you are into drunk MILFs! Hang on to that elusive beauty as long as you can darling, nothing is sexier than a hot GILF. 

However you could get pizza next door and milf watch from a distance, it increases the odds which makes for better betting.  

The food at Kona is horrible, they are the Denny's of Asian Fusion. Their only innovation is the skinny menu, which is a way to rip off youth seekers by making them pay out the ass for tuna in balsamic.  Its a great model age before liquor makes bang bang for management.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Great service.  Our server went above and beyond for us.  She was so sweet and checked on us all the time but wasn't too intrusive.  Can't remember her name but she had big blue eyes and dark hair and tattoos.  She smiled the whole time and she had a vast knowledge of the craft beers available.  

The food was soooo good.  We had never been here before but we can't wait to go back.  Hope we have the same server!  The owner should be proud to represent his restaurant with such a dynamic employee as her.  Thank you!

Abigail W.",3 3 2 2 2 3 3 3 1 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 1 0 2 2 0 0 1 1 0 1 1 1 2 2 0 0 0 0 0 0 0 1 2 2 2 2 2 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1,"Great spot very close to the sports arenas downtown.
The food here is simple but well executed bar grub. The staff is always attentive. If anything does go wrong they are very quick to fix it. (we had and order of fries arrive cold and they were promptly replaced with some of the best screaming hot, crispy and perfectly seasoned fries i've had in a while. 

The people watching here is great as well. It is right behind a light rail stop so that keeps the entertainment coming. 

Stop in for a cold beer, All American eats and great service!",2 2 1 1 0 0 0 0 0 0 2 1 1 1 1 3 3 2 2 0 3 1 2 3 0 0 0 0 0 0 0 1 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 2
1,"Great tacos and margaritas. Got the summer special pineapple margarita. The server wasn't lying when he said it would be fresh and not in your face with the tequila. Delish! We started with the elote (street corn dip), it was perfect roasted street corn. The tacos don't look huge, but they are loaded. Two is good if you're not super hungry, three is plenty if you are. I got the shrimp, and the portabella. Both were outstanding. Hubs got pork, chicken, and short rib. The pork came with mango salsa and was perfectly sweet and spicy. We will be back!",2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 1 2 2 2
0,"Greeted and served quickly.  Once first drink was served never saw another server. Sat for approximately 45 minutes waiting for another drink before leaving. The DJ positioned a tv so we could watch curling. He was aweswome. The rest of the staff terrible. The place was almost empty. Now we know why. Even when I told them as we were leaving that we had been waiting a long time for a drink both the server and bartender just looked at us and just said ""oh"". No apology or anything.  The worst service we have had during our visit to Arizona.",1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 1 2 3 3 1 1 1 1 1 1 1 1
0,"Had a very unimpressive dinner with friends yesterday. Food was ok, under seasoned, nothing impressive. We ordered a Cuban sandwich, that was so bad none of us could eat it (there was a weird horseradish flavor in it, which I've never tasted in a Cuban sandwich and was very unpleasant). I was thoroughly disappointed with the bone marrow appetizer that I was so looking forward to.  They gave us three large bone marrow bones, but none of them had more than half a teaspoon of bone marrow in them. Oh well...  I felt gypped. I would not dine here again.",0 0 2 3 3 1 1 1 1 0 1 1 1 1 1 0 0 0 2 2 1 1 2 2 1 1 1 1 1 1 1 1 0 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 2 3 1 1 2 2 1 1 2 2 2 1 1 1 1 1 1 1 0 1 1 2 3 2 2 2 1 2 1 1 1 2 1 2 1 2 1 2 2 1 1 0 0 0 1 1 0 1 3 3 3 3
0,"Had dinner here with some friends. I was pretty disappointed. There are virtually no vegetarian options on the menu. I ended up eating a provolone fondue appetizer (it was decent, but not a meal). However, my friends really enjoyed their food. They had a DJ playing music. It was way too loud. We couldn't carry on a conversation. As a result we have not returned to this restaurant. The prices for the food are really reasonable, and if you aren't a vegetarian than you will probably love the food here. Try going during the day to avoid the loud music.",0 0 0 0 0 0 0 0 0 2 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Had dinner on a Friday night.  Reservation was seated as soon as we arrived.  Service was very good for the entire meal.  Atmosphere was lively, but conversations did not require shouting. Cocktails were interesting twists on traditional favorites.  My wife had the Christmas enchiladas.  Wow. Both the red and green were flavorful and perfectly prepared.  She also had the spinach, bacon and egg salad and loved the bacon vinegarette.  I had the steak frites.  Mistake!!!  Both the steak and fries tasted frozen and dry.  Never again.  We shared a key lime pie which was a wonderful finish to the meal.",0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 3 3 1 1 1 1 1 1 2 0 0 0 0 0 0 1 1 3 3 1 1 1 1 1 1 0 1 1 3 1 1 1 1 1 1 2 1 3 3 1 1 1 0 1 1 1 1 1 1 3 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
1,"Hands down one of our favourite restaurants in Toronto, from the ambiance, to the location, and of course the food. This was our 2nd time for a date and I have to say that it was a top notch dinner. We had our favourite appetizer Quattro Stagioni; crushed San Mariano tomatoes, fior di latte, artichokes, mushrooms, prosciutto cotto, black olives, and EVOO. My fiancé had Gnocchi with roasted porcini mushroom, house made duck prosciutto, and parmigiano reggiano. As for me I had the braised beef risotto, and a beer from Side Launch. Great place to dine and will definitely return.",0 0 0 0 1 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 1 1 2 2
1,"Hands down, it's always been the best Middle Eastern food in the city.  It is also a very good place to go for vegetarians, vegans, glutten free diets, or carnivores.  They have options for everyone, their food quality is super high, the selection is off the chain and the service is never bad.  They get high marks in all areas of dinning expertise.  The only thing I am not so hot on is the mediterranean pizza, but it's not awful.  I love the mujadara plate, loubie plate, falafel, hummus, grape leaves, baba gannouj, smoothies and any dessert they have ever!",0 0 0 0 0 1 3 2 2 2 2 2 2 0 0 0 0 2 3 2 2 2 2 2 1 1 1 1 1 1 0 0 3 2 3 0 2 3 3 3 3 0 2 2 2 2 2 0 0 3 2 2 2 0 0 3 3 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0,"Have never written a Yelp review but felt I should so people are aware. Got the tots and they were cold and undercooked, but worst of all I got the Bohn Mi and the pork was raw, so raw the bread was soggy,  but they tried to cover it with the lettuce, I took the sandwich apart, it almost made me throw up. Won't be recommending or going here again, just wanted to warn people because that can be very dangerous and cause people to be very ill. I am mortified that my order ever left the kitchen, so scary.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 3 1 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 1
1,"Have to give this place five stars because there is nothing like it here in Phoenix!  I'm from back east and finding REAL bagels out here is near impossible, let alone a Taylor ham,egg, and cheese sandwich.  The coffee is great too and everyone that works there is friendly and courteous.

It has a real neighborhood feel.  I am a P90X coach and they let me leave my business cards out and notices about my local workouts.  When I walk in, I almost always see at least two or three people I know...just a great place all the way around!!!",0 0 0 0 0 3 3 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 2 0 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0
1,"Have walked past this place dozens of times and finally decided to pop in for lunch.  It's a small casual sushi place.  Despite its basement location, it's a bright space and doesn't feel cramped at all.  They have lots of reasonably priced lunch specials.  The miso soup was quite good and generous with the mushrooms.  Also had avocado rolls and spicy tuna rolls.  The fish was nice and fresh but I would have liked a little more fish and less tempura flakes in the roll.  Service was good.  Overall decent sushi for the price.  Will try their takeout menu soon.",0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 1 1 1 0 0 0 0 0 0 2 2 0 0 0 1 1 1 2 2 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 0 2 1 1 1 1 0 0 0 0 0 0
