label,text,human_attention
1,Great food and generous portions. This place is a must if you have guest visiting from out of town and you want to get some great breakfast food.  My old boss recommended this place and we are glad he did. It gets busy on Sundays. Way better than any IHOP or Waffle House. We left happy and full;),4 3 1 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1 1 1 1 1 1 0 0 3 1 3
1,"Great food! The service is quick and laid back the attention to the details is amazing. Their tzatsiki is awesome just like their mustard sauce, fresh veggies and flavorful pitas! Had the Greek salad with chicken which was perfect light and the dressing was awesome. Also had the picado pita that was amazing the perfect mix of spicy. This is a gem of mesa",4 3 0 2 1 3 0 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 4 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 2 1 1
1,"Great food, great service and great atmosphere. I'm never disappointed when I go here to eat. I love their spicy eggplant with shrimp and steak here. They also have great mix drinks and recently added the eggplant fries that is a MUST try!! I've also tried their lamb chops and its so juicy and tender!",2 1 2 1 0 2 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1
1,"Great food, nice atmosphere, great location.  The tacos are good, I had one of each, very unique!  The Beast burrito is my favorite! The ceviche was tasty, but almost too chunky so it was hard to scoop on a chip. No televisions, so that can be good or bad depending on if you want to watch a game while eating.",2 2 2 2 3 2 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 1 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Great people, great service. The service is outstanding, very kind people.  They were very patient when we moved tables a few times. My friend and I ate a veggie platter we both loved. The tempura in our bento box was very fresh and the sushi outstanding. Please do not consider old reviews, they have recently re-opened. Give them a chance. I rarely encounter such kindness.",2 0 2 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1,"Great pizza! Crispy, flakey crust with a robust tomato sauce I couldn't get enough of! I placed my order online and received it correctly upon pick up at the counter. I was introduced to Mamma Mia from a family friend and my tastebuds are grateful for the tip! I can't wait to try some of their pasta dishes!",2 2 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1,Great place and service. I was there back in September with my wife and her uncle for her birthday and I had a broken hand. I ordered the steak and the waiter (Ken) took my plate and cut up the steak for me for my convenience even though I didn't ask for it. The place was great and I would go there again.,4 4 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 1 0 0 0 1 1 2 0 0 1 1 1 1
1,"Great place for pulled pork. Coming from Texas, I had reservations about this place. I ordered the ribs and my wife had the pulled pork. Great food.

Everything was fresh and service was quick. No embarrassments here, bring your best friend, soul mate or who ever. They will love the place. Thanks",4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 3 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 0
1,Great place with great food and spirits. Best Happy Hour in the valley 2-7pm everyday. I'm a huge fan of the chicken enchiladas with green sauce on top with rice and beans on the side. The Chicken quesadilla is very excellent as well and your able to spilt the meal among two ppl easily. The unlimited chips and salsa is a plus as well.,4 2 0 4 3 0 1 3 2 1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 2 0 0
1,"Great place.  They have a big menu and give big portions.  More importantly, the food is good!  I actually share a meal with my husband when I go here instead of getting one thing for just myself.  Their margaritas are very good and I find myself craving them during the hot days--a great place to go when you don't feel like cooking dinner.",3 3 0 0 0 0 0 0 0 1 1 0 0 0 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Great service, great food, great view!!! We were especially pleased that they have special menus for food preferences and allergies, such as vegan, vegetarian and gluten free. Three of us ordered the vegan selections and our son ordered off the regular menu. He felt the food was as good as the best he's had in LA, and not at LA prices. We will make Isabela a habit every time we are in Pittsburgh.",4 4 4 3 4 3 0 0 1 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Great spot for breakfast. Very small cafe so seating can take sometime if you don't get there right at opening, i've waited up to 45 minutes before. Visually pretty pleasing, very clean, and the staff is as friendly as can be. I have had the opportunity to try many dishes here, my favorite being the Adobo Fried Rice, definitely a must try.",4 2 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 2 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2
1,"Great steak and seafood spot in Scottsdale. I visited last week while in town on business, and our waiter was outstanding. 

I thought the appetizers were average and the norm..we ordered Calamari and Mussels. Good, but nothing to write home about. However, my entree was very good. The wine was also fabulous...but what made the meal was the attention our waiter gave us...he was outstanding and I would go back just for him!",4 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1 4 4 0 1 1 0 3 1 1 1 1 1 1 2 1 2 1 1 2 3 1 1 1 1 1 1 1 1
1,Great value and great service! It's a no frills B fast spot with great drip coffee that's kept filled all meal long. If you are visiting the strip it's a very short drive. I would'nt recommend taking a taxi because the cabs rape you and you may explode in the event of a fender bender. Atmosphere is preventing a 5 star due to bright blue wall and plastic chairs.,3 3 0 3 3 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
0,"HORRIBLE SERVICE!!!!  The waitress we had, tattoos, dermals and all was as unfriendly as it gets.  Asked for a ""reasonable"" bottle of wine, when the bill came it was $72.99.  That is far from reasonable.  She gave us the impression that we were a nuisance when ordering our food.  Why exactly is she working there?  Food was good, the meat and cheese is excellent.",1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,HORRIBLE SERVICE. Took the order almost 30 minutes to come out. The employees wer very ghetto and claimed oranges wer lemons. Behind the kitchen there was like 8 people and none got things done. Employees wer drinking soda and placing it on the prep tables and wer not wearing gloves. This is pathetic. One of my favorite places had gone Down. Never coming again.,4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 4 0 0 0 0 0 0 0 0 2 2 2
1,"Had a Tom type of soup with coconut milk that was really fantastic. 

Tried #31 which was very good glass noodle dish with a dressing and meat shrimp and scallops. The chinese dish we tried was more bland but very good. The help was nice and service was pretty quick for our late lunch. I'd go back and recommend to a friend.",0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 2 1 1 2 0 0 0 0 0 0 0 0 2 0 0 0
1,"Had a great meal here last night as an Anniversary dinner. The portions weren't huge, so don't come here so hungry you want to eat your arm.

We had the pumpkin risotto (amazing), steak that was a bit fatty but really flavourful, and the beet salad and lobster dish as appetizers. We were sufficiently full to be happy and didnt need dessert.

Definitely a hot spot and would recommend to others!",0 0 2 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 3 0 0 0 0 0 0 0 0 0 0 3 0 1
0,Had dim sum in Toronto before and it was amazing so expected the same here but was very much disappointed. Flavours and textures were off and some things that should have been warm weren't. They also charged for tea which was the first time I ever had that happen at any dim sum restaurant.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 0 1 1 2 0 0 0 0 0 0 0 1 2 0 0 2 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0,"Had it with the attitude ...there's poor customer service and then there's down right hostile. Tonight was the last straw. Nothing is worth the assault that passed for customer service when I placed a takeout order and waited for it to be ready. The restaurant was virtually empty, but somehow I got forgotten. Most shocking was instead of an apology I was treated with contempt. NEVER AGAIN",0 0 0 0 0 0 4 4 4 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 3 3
1,"Had the beef curry with white rice and it was delicious. There are various levels of spices on the table as well as sliced almonds and raisins you can add. Also decided to try a curry pan, again very good. The staff is friendly. The prices are reasonable. Just be aware that it is a very small restaurant, so you may have to wait.",0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 2 1 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"Had the hibachi table. My salmon was gray in color BEFORE it was cooked. Salmon is supposed to be pink. After it was cooked, the fish was falling apart plus the cook put decided to slap it with a ladleful of teriyaki sauce to hide how awful it looked. Did I forget to mention that there was a smell? I WON'T BE RETURNING",0 0 0 0 1 2 2 2 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 2 0 0 0 0 0 0 2 2 2 2 0 3 3 3
1,"Hands down THE best fish fry in the Madison and surrounding area period. On top of that, some of the best service I have ever had in my life. If you are looking for a fish fry you need to check this place out. Get their early as it fills up quick.

We go for the fish fry often, and are never disappointed.",1 1 1 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 3
0,Have been here on other occasions and had a just fine dining experience. We returned last night and had absolutely horrible service and management does not have a hold on anything. We will not be returning unless something drastically changes. It's rather expensive to receive horrible service and for them to be out of the several selections I wanted to order.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2 0 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 2 1 1 3 1 0 0 0 0 0 1 1 1 1 1 0 0 0 0
1,Have been to the pie commission quite a few times and usually on my way out of town for the weekend. No matter when I go or whom we bring the pies to we always enjoy them. They are always fresh almost as if they were made to order. Will be back there for sure!!,0 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 0 0 1 2 0 0 0 0 0 0 0 0 1 1 1 1 0 1
1,"Have the smoked mozzarella ravioli which hit the spot. I was not super hungry so this was the perfect option. I was sat almost right away, thanks to making a reservation. The people ahead of us were told there was a 45 minute wait. I am glad I called earlier in the day. I saw some there menu item I need to try, so I'll be back.",0 0 0 0 0 0 3 2 2 0 0 0 0 0 0 0 0 0 3 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
0,"Having been to MC twice before, I came in again for a little afternoon treat. The food was just OK, almost mediocre. The service was very sloppy, inattentive, and classless, without being rude, funny enough. Btw, we were the only ones in the restaurant. For those prices vis-à-vis quality and service: Never going back.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 1 1 1 1 3 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3
0,"Hehe what can I say, it's definitely representative of the ghetto-Jewish delis from the 80s/90s era. The value for your money is okay. The brick wall decor gives you the ghetto feel. The sandwiches taste great.

Fun fact: I took a date here once and as a reward for my patronage they gave her a glass with an imprint of a previous patron's lipstick...ah cutting corners, you stay classy you...",0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
0,"Highly recomend by friends. Worse service I have ever had. Jim our waitermust have thought he was Houdini, keep pulling a disappearing act and would be gone for 10 minutes or longer. When I received my steak it was under cooked and cold. I Emailed Strip on Monday the 18th and have still to get a  response from them.This was for my girlfriends Birthday bad expereince for her birthday. Waiter very off putting.",0 0 0 0 2 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1
1,"Highly recommend this juicery. At Greenhouse, you will be treated to delicious juice combos that also happen to be therapeutic. My favorite juices include Deep Roots, a beet-based combo, and The Giver which blends a bunch of different greens. As a naturopathic doctor, I am always looking for the best resources to help my clients get healthy. Greenhouse is such a resource. They also offer home delivery for their cleanse programs.",3 3 0 1 0 0 0 0 0 0 0 3 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 1 3 0 0 0 0 2 0 0 1 0 0 0 0 0 0
1,"Highly recommend to anyone with kids for an awesome birthday party! Excellent food, plus friendly customer service to match! Had my son party here and definitely no complaints! Kids had an awesome time and parents can just relax and let's there children have fun!!!! Thank you to Nisha who coordinated my party!!! She tended to all my needs and more!",2 2 0 0 0 0 0 0 3 0 0 3 2 1 3 3 3 0 0 0 0 0 0 0 0 1 2 2 0 0 0 3 0 0 0 0 0 1 0 0 0 1 1 2 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1
0,"Honestly, just never go here, choose anything else in the airport. Both the drinks and food are terrible and I can't believe Sammy Hagar is okay with his name being associated with this sorry execuse for an eating establishment. I know it sounds harsh but the food was just so spectacularly awful that it actually deserves it. (Our waitress was nice however, but still, just don't)",0 0 2 2 2 0 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,Horrible service do not go got there at 7 and the guy said his closing on the sign it said 10.  I told him can I get something to go I just came from newyork. His like yelling closed I was like u kidding with a smirk he replies does it look like I'm joking. Horrible service do not go!!!,4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 2 2 2
0,"Horrible service, would give 0 stars if possible. We tried to use a Groupon here and got yelled at because we didn't make a reservation and print the Groupon. The restaurant was totally empty (we were literally the only ones), and it's 2017 sorry I don't carry a printer around. Don't go here, many many better options to eat in Montreal.",1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
0,Horrible service. We walked in and seated. There was 2 party that came after us. They were service before and still waited 20 minutes. My husband plate came and mind nothing after I asked the wait 10'minutes later. She said it was being cook. So I told her to camel the order. She did not bother to refill the chips or sala. We had to get the waiter attention. Horrible Service!!!!,2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1
0,Horrible!!  Food tasted like leftovers!   I believe all they did was change the name on the door from the previous restaurant and are having food shipped in from somewhere else. Horrible horrible horrible. Not to mention the guy sitting across from us was wasted at 2:30 PM!! Save your money go somewhere else,2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1
0,"Horrible. Out of chicken at 5 pm on a tuesday? Bad management if any here. Spent s $40 on 11 drumsticks, 3 wings and 2 thighs on a 16 piece meal. Then all the breading fell off the chicken before we could eat. Very greasy and very sad. Either kfc don't care or this manager don't care... it shows",2 1 1 1 0 0 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 2 2 0 2 3 0 0 0 0 0 0 0 1 1 0 0
0,"I  have been there before and wanted to make a reservation for 11people for a graduation party, the owner calls me back to tell me he will CHARGE 250$ deposit!! What if our bill is 200$? People are paying for their bills so why charge me??? its not a party of 100! it is sooo ridiculous!! Even high end restaurants do not ask for this stupidity!!! DO NOT GO THERE!!!!!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 3 3 2 2
1,"I absolutely love this place! From the minute I step in I'm taken back to Argentina and of its amazing dishes! They have incredible seafood along with their delicious meats. The ambience is nice and calm and they even sell raw meats to take home and cook yourself! Overall this is a must try, especially if you're missing the feel of Argentina!",0 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 3 1 0 0 0 3 0 0 1 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0
1,"I am in love. The music is wonderful. The food is superb. The waitstaff is very friendly, knowledgable and prompt. The waiters make the drinks and she was spot on. Ravin took extremely good care of us tonight. I had a wonderful time bonding over food. The bathrooms are very clean and the decor is perfect for the mood that they create.",0 0 2 3 0 1 1 3 0 1 1 3 0 1 1 1 2 3 0 3 0 0 0 0 0 0 0 0 2 2 0 0 1 1 1 0 0 0 0 0 0 3 1 0 0 0 0 1 1 2 3 0 0 1 1 3 0 0 0 0 0 0
1,"I am usual sceptical and dissappointed by celebrity chef restaurants, but not this time. It absolutely lived up to the hype I have heard about it. Only a 15 minute wait on a packed Saturday night. Waitress was very knowledgeable about the menu. Food was perfect and came out promptly. Absolutely recommend the dessert here as well.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 3 3 3 0 0 0 0 4 4 3 3 1 1 1
0,"I ate a sampling of their food at the Taste of Las Vegas Food Festival and was very disappointed.  The flavors were lacking, meat was tough and all around seemed to be of poor quality.  I'm not sure if this was just because of the venue however I would think they would want to make a great impression at the festival to drive more busiess to the regular restaurant.",0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0,"I called in a delivery over an hour and a half ago and didn't receive it. I called and asked to talk to the manager, after 7 mins of being on hold the manager didn't care and didn't offer to fix the situation at all. Adam then told me I could either cancer the order or wAit another 35 mins for a delivery. Terrible customer service",0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2
0,I came in here to order some french toast. The french toast was decent though I can't believe they serve soda in the can. The service sucks and sucks bad. I was the only person trying to order and I literally waited about 20 minutes before someone came and took my order.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1
0,"I can't believe this place hasn't been reviewed. If you are thinking about going here know this:

If you grew up in the South Hills, all the people from high school that turned out to be real losers will be hanging out here. (Hey, I've been there, so I am not throwing stones.)

It is otherwise your typical South Pittsburgh yinzer bar. There is always a seat, and there are free pretzels.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"I can't even begin to describe the heaven that has been in my mouth everytime I come here.

Over 6 years I have been coming here to taste the smooth spicy soup base, combined with the savory bean sprouts. Washed down with a shot of sweet and bitter soju. 

So many memories, never once has the taste wavered. You need to go. Now.",0 0 0 0 0 1 1 3 1 1 1 0 1 2 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"I can't review the food because three servers walked past our table on Sunday afternoon February 8th around 12:15. Waited 15 minutes. No offer of water or asked by anyone if we had been helped. If the restaurant were busy, we would have understood. So we walked out and told the hostess we hoped the next couple she seated would be seated where they could get service. She looked surprised we left!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"I come here all the time. It's my go to comfort food that doesn't make me ill--many Chinese restaurants don't sit so well with my stomach. My only complaint is once the waitress told me the dishes incorrectly which led to someone with dietary restrictions eating something they shouldn't have 

Definitely get the pork soup dumplings!",0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,I come here once a week. Tried many things on the menu everything is great and prices are very inexpencive. My recomenditions are thier Chicken Wings (crisp big and meaty even when saused) and their French Onion Soup. But in looking at thier menu you really cant go wrong with anything. Plus thier staff ar amazing they treat you like family...,0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 1 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0
1,"I considered my self a regular of Brooklyn tavern till last week.
Although I really like this place, 4 out of 5 times I wated too long for food, so it's a kind of a turn off. The waitress are nice, the food it's great, the bar it'impressive, but I really hate waiting 50 minutes for a burger with fries.
Loved it and hate it.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"I created a yelp account just to complain about this place. Poutine and shisha was over priced, 7$ small poutine 15$ one head of shisha. Shisha was given to us unlit, service was horrible and borderline rude, and she imposed/assumed her own tip and doesnt accept cards. Took us nearly an hour just to get someone to give us the bill. Unsanitary tables as well. Never coming again, avoid at all costs.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,I did not go in with very high expectations. But the pani puri and the lahori chana were enough to blow me away. The Punjabi food was out of this world. The biryani was below average and the pav bhavi was average. Punjabi food was pure heaven. I can still feel it lingering.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 1 2 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 0 0 0 0 0 0
0,"I did not like this restaurant at all.  Went for lunch, bill for 2 basic hamburgers, fries and drinks was over $30.  Quality was terrible.  Seemed like frozen hamburger fried in a skillet, fries were just basic.  Service was ok.  Not many people in the place and now I know why.  I would not recommend this place to anyone.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"I dined here last night. I live nearby and am always hoping to get a great neighborhood restaurant. It's finally here!!! Please check this place out. The decor is simple, it could definitely use some more, to spice it up, but the food was perfect. I wasn't that hungry and ate my entire plate because it was so good! I'll definitely be back!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 0 0 0 0 0 1 1 1 1 0 0 0 2 3 0 3 2 2
1,"I don't eat fast good, but now I do! 
When someone told me whataburger made biscuits n gravy fresh I didn't believe them? And almost was scared to try... 
Get the biscuits n gravy and get the jalapeño and cheddar biscuit... Thank me later! ;p
Also their chicken strips are good, unlike it with honey mustard and gravy. 
Fast and fresh service!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 2 2 2 3 0 0 0 0 0 0 0 4 4 4 4
0,"I don't get it, 4.5 stars?  Ordered the garlic chicken, very bland.  Wife had the veggie pad thai which was also bland.  we paid ~25 bucks for 2 entrees and rice which was not cheap for thai in my opinion.  Very underwhelming.  Service was pretty good.  I prefer Thai Gourmet and Thai Cuisine",0 1 1 1 0 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
0,"I don't have a problem paying $60-$80 for two, but when its worth it.  I think if it wasn't ridiculously over-priced it might have been a better experience.  I'm South American, grew up with Caribbean-Latin American food and I've had better.  But if you've never had Cuban, Puerto Rican or any Latin food; then I guess at least try it once.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
