label,text,human_attention
0,Don't ever go here in any holiday and expect to use any coupons that they send out for a free appetizer. They said no so I got a glass if water and the cheapest thing on the menu. I would have gotten much more but because of their attitude they don't deserve anything.  Shame on you Texas Roadhouse.,2 2 2 2 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 2 2 1 1 1 1 2 2 2 0 0
0,"Don't ever order food for delivery from this restaurant. I placed an order that took 2 and a half hours to arrive. I called three times and each time they had told me that the order was on its way. The final time that I had called, I got hung up on. Horrible customer service!!!!!",2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 2 2
0,"Don't know that I'll ever go back to be honest. 2 trips ago the silverware, dishes, glass, and table all needed cleaned badly. Last trip was during lunch rush (12:15p) and there was 1 girl serving the entire place so we turned right around and left. It's too bad because they used to be pretty good.",2 2 2 2 2 2 2 2 2 2 1 1 1 1 2 2 2 2 2 2 2 2 2 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 0 0 0 0 0 0 0
0,"Don't know what happened to this place on Mother's Day, but it definitely missed the mark today. Not very busy and we were seated immediately. Took a while to get our drinks. Weak margarita but awesome chips, salsa and guacamole. They were out of the meat needed for the dish we ordered.  We ended up leaving without ordering a substitute.",1 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 2 1 1 0 0 0
0,"Don't sit at the bar to watch a game. At half time they'll come over and change it on you. Not say a word, and your game disappears. So much for being there 3 hours early. Thanks guys.  Food is okay. Drinks aren't that strong. Thank god for the local beer reps handing out free beer. Won't go there again.",2 2 2 2 2 2 2 1 2 0 1 1 2 1 1 1 2 2 2 2 0 0 0 1 0 1 1 2 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2
1,"EXCELLENT AUTHENTIC Mexican food! The horchata is the best I've ever had...and I lived in Chula, Vista, CA. Wish my Spanish was a little better...horchata is pink, ""rosa"", would love recipe!
Burritos and tacos are wonderful and very inexpensive. You can find poblamo peppers in the grocery store.
They have tamales on weekends--we bought quite a few for a potluck and everyone enjoyed them. Will be driving out to Painesville often this summer!",2 2 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
0,"Einstein's back home in Chicago was great but i have been very disappointed by the Einstein's in this area. Not only in terms of quality of food, but quality of service both of them are horrid here in Las Vegas. I hate to say it but I can no longer rely on Einstein's for a good bagel breakfast.",0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 1 1 1 1 1 3 3 3 1 3 3 3 2 2 2 2 3 1 1 1 1 0 0 0 0 0 0 0 2 2 2 2 1 1 0 0 0 0 0
0,Embarrassing when i'm at this location. The workers can barely speak english and are very rude. I had to tell them my order over 5 times. I had to ask for more lettuce 3 times as they would put close to nothing. Smells like an arm pit in there and all the meat looks 2 years old. Very poor place to eat never going back there again.,1 0 0 0 0 0 1 2 2 2 2 2 1 1 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 2 2 1 1 1 1 1 3 3 3 3 3 2 3 3 2 2 2 2 2 1 1
1,"Es war unser 5. Besuch in diesem Restaurant und wir waren wieder begeistert. Das Essen ist sehr lecker, heiß und sehr frisch. Die Bedienung ist freundlich, auf Sonderwünsche wird eingegangen. Auch kurz vor Schluss ist noch alles möglich. Vom Sushi bin ich begeistert, ich würde allerdings Einmalstäbchen vorziehen. Die Menüs sind besonders zu empfehlen. Auch Besucher sind begeistert, wenn sie asiatisch mögen.",1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 2 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0
1,"Every time I come here, I'm reminded of the easy summer days of my childhood! Eating ice cream at Tom's Dairy Freeze makes me think of the simpler times. 

This is an unassuming place with a big selection of ice-cream and sundaes. A lot more original than nearby Dairy Queen and Baskin Robbins!",0 0 0 0 0 0 1 0 0 2 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
0,"Every time we order from here, it's wrong, no matter how many times the order is repeated. They're usually able to fix the mistake, which is the only reason why I'm giving two stars. The frustration here just isn't worth it. Don't bother picking up yourself either because the parking spaces are all taken by delivery vehicles.",1 1 1 1 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 3 1 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Everything I've had here has been tasty.  I especially like their Spanish omelets, eggs Benedict, and prosciutto and asparagus panini.  It is an eclectic menu for sure, mostly German inspired.  The service is friendly, food is usually served pretty quickly.  I am not a coffee drinker, but even I like to sneak a swig or two of my husband's iced coffee.",1 1 1 1 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 2 1 1 2 3 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1,"Evidently, Cecil has a burgeoning restaurant scene.  The latest addition, Thai Suan Tip, is no slouch.   My wife and I gave the Chicken Pad Thai and also the Green Curry a try.   Neither disappointing. 

Flavorful, spicy and close to home.   I would recommend this restaurant to anyone looking for a quick,  delicious take out meal.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 2 0 1 0 1 0 1 3 0 1 0 0 0 0 0 1 2 0 0 0
1,"Excellent dessert crepe. We shared a chocolate and pear crepe. It was smothered in dark chocolate, flambé with liquor and had two large scoops of vanilla ice cream.

The restaurant was very cosy but not claustrophic.  They were able to seat all of us, 2 adults and 3 children without an difficulties.  The server was very helpful when we inquired about nut allergies ...go with the hot chocolate or lemonade in that case.",3 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 3 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
1,"Excellent food, fresh ingredients, local touch and great customer service! Kitchen 18 is my favorite place to go for Vegan Kosher food, and the dishes are consistently great every time I return. Dining room is very tidy and clean, and I would recommend Kitchen 18 to anyone looking for a fairly priced lunch or dinner anytime!",3 2 1 1 0 0 0 3 2 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 2 2 2 2 2 1 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
0,"Expensive and medicore quality. I ordered online, and the computer receiving the order wasn't even on! Waited 3 hours for my food and got it only after calling in. The delivery driver then asked me for a tip. I was gonna give it anyway, but no need to tell me straight up? Not ordering here again.",3 1 3 2 0 0 0 0 0 1 0 0 0 1 1 1 3 1 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 2
0,"Extremely disappointed in the customer service. We were visiting Toronto for the weekend and had reservations for insomnia. Reviews looked great, however we had to leave earlier to go home and changed our travel plans. They charged us 50 dollars for canceling a reservation of 7. No flexibility or understanding, rude over the phone, and overall disappointing because it was the only poor experience we had while visiting here.",3 3 2 2 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 2 2 2 2 2 0 0 3 3 2 3 3 2 2 2 0 3 3 0 0 0 1 2 3 3 1 1 0 0 0
1,"FINALLY!!!!!!!! Super excited we found this boba tea store in SW area. my wife and I don't need to go to china town anymore. Be honest, this is the best boba tea store in Vegas, very comfortable place to hang out. Also, very friendly service, always do adjust your drink if you don't like it. Give yourself a chance, and you will love it!",0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 1 3 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,Figured I would give the place a try since I work just across the street. Worst service in my life!!!! Have sat for 20 minutes with out anyone coming around to take an order or even acknowledged. It wasn't busy at all!!!! Finally after waiting so long I got up and left. Won't be back if this is how the service is.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 0 1 1 1 1 3 3 3 3 3 3 3 3 1 1 1 1 1 1 1
1,"Finally tried this spot this trip in.  Food was awesome, bartenders were great, bright, clean and lots of TVs.   A far cry from its previous life as Tamballinis.
Wife had the Beer, Bacon and Bourbon Mac-cheese with steak.  More than she could eat and awesome.  I had the chicken Takka Marsala.  Awesome.
Wings, jerk run, were just ok.
We will be back!",0 0 0 0 0 0 0 2 1 3 2 1 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 1
1,"Firehouse is awesome at night, lots of people, and great service. Most of the time a bar at night does not have the greatest food during the day but firehouse is an exception! From burgers to chicken rolls! Only suggestion check bathrooms during the day more! Otherwise fun fun fun place at night!",1 1 3 2 2 1 1 1 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 2 2 2
0,"First off, the food is not good. I've been here twice and we also ordered a bunch of different meals and not one single one was good both times. The service is also very slow. I heard the patio was nice but I've never been; other than that I don't know why anybody would come here to eat. I would not recommend any Jack Astor's and I will never come again.",0 0 0 3 2 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 3 2 1 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 1 1 1 0 1 1 2 2 2
1,First time here and I love it!!! the service was good and friendly. The food was delicious. I recommend the chicken curry with bone and the goat curry. ask for Anthony for a great service. plus they have fresh naan!!! yummy. whenever in las vegas and you like Indian food this is the palace to go.,0 0 0 0 1 2 2 0 1 1 2 0 2 0 1 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
1,"First time here and we loved it. I had the Chicken Marsala and my wife had the Wild Alaskan Salmon. We were both very happy, ate every last bite!!! It is located in Sun City Grand, but open to the public. So a must for Surprise residents if you're looking for a new
place to eat and have great views of the golf course.",2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"First time here, looked at all the pictures and read the reviews. I am so glad we got their gyros, unbelievable amount of meat, very tasty, would suggest an extra sauce as there is a ton of meat. Will be going back very soon. Also, everyone was extremely courteous and super friendly.  HUGE THUMBS UP!!",0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 3 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 3 3 3 3 3 3 3 3 3 3
1,First time ordering here. It was amazing. I ordered online and the time they gave me for delivery was spot on. It came on time as expected. Meatball sub was indeed fresh with homemade meatballs. Husband got the steak and cheese and really enjoyed it. Both subs came exactly as ordered. Highly recommended and lot of sub for the price.,0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 1 1 1 1 0 3 0 0 0 0 0 0 0 0 0 0 2 3 3 0 0 0 1 1 1 3 3 0 0 0 0 0 0 0
0,"First time there tonight. The customer service was less than thrilling and they wouldn't help us find a deal so we could order more food. We would have ended up buying bread sticks and soda, but they were so rude that we only got the pizza. However, the pizza is very tasty. I still don't think we'll be going back, though.",0 0 0 0 0 1 2 1 3 3 3 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 3 1 1 1 1 0 1 0 0 0 0 0 0 0 0 2 2 2 2 2 2 0
0,"First time visiting this Subway.

Walked in and immediately saw a female employee throwing the topping scraps back into the containers with her BARE HANDS-NO GLOVES. Not to mention her nail polish was chipped and her hands looked visibly dirty.

I instantly turned around and walked back out like I had seen a ghost.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1,"First visit... Great food!!!!!

I must admit I was a little confused. From the outside it looks like a grocery store. But when I walked in I was greeted by a man at the front desk. He quickly grabbed a menu for me and answered all of my questions. The food is made fresh and did not take long. The food was outstanding. I will definitely be returning.",0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 1 1 1 1 0 1 1 3 1 1 2 2 2
1,"Fish Market was one of my favorites places for sushi, and I was glad to see it didn't lose the things I loved when Bluewater Grill took over. The sushi is fresh, flavorful, and reasonably priced (especially during happy hour), and the atmosphere is friendly and casual. The service is hit or miss, but it's worth it.  And there's something about the hot sourdough that makes it hard to resist!",0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 3 3 2 2 2 0 0 0 0 1 1 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2
1,"Fish and Chips anyone? Had that and the quesadilla last night, both were delicious, but i'll admit I feel a little sluggish today. Place was clean, well kept, nice waitress. We went on a quiz or trivia night, so the mood was pretty mello. Tap beers seemed pretty standard for a pub. I will definitely go back for a nightcap as it is an easy walk from my house.",0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 2 1 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0
1,"Five stars for the customer service. I called with less than 24 hours and requested the patio for 50+ people. They easily accommodated us and were so helpful in pre-ordering appetizer platters. 
The day of, our servers, Emily and Brittany, were excellent. Got all of our orders and service was very quick. We'll definitely be back the next time we have a corporate event.",3 3 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 2 2 2 2 2 2 2 0 1 1 2 2 1 1 1 2 3 1 1 1 1 1 1 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0
1,"Food and drinks never disappoint. In fact, there's no place better for an after-work bite to eat and delicious drink. However, service is hit or miss at best. There's no in between: you'll get the best service of your life or the worst. Unfortunately, it's usually the latter, which keeps this from being five star.",1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,Food edible at best. Being from California this is the most flavorless food I have ever had.  Service is always great but having been sick after latest 3 times we ate there (forced cause it was with family) we shall not be back again.  They have service ONLY going for them.  Sorry folks,0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"Food is beyond bland, and service is horrible. 3 of us ordered a VEGETARIAN wrap and all 3 of us received the SAUSAGE wrap. Needless to say, this has been the most disgusting and horrendous experience in my entire dining life. We ended up eating it before realizing all the pork sausage was hidden inside the wrap.",2 0 1 2 0 3 0 3 0 1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1
0,"Food is good but service is HORRIBLE!!! The girl with the long black hair who works here is an absolute nightmare. Beyond rude, attitude problem and a total mess. Asked for a fork waited over 20 minutes for it my food was frozen by the time. I got up and grabbed a fork myself.....",0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"Food is great, but the customer service is unreal. Not friendly at all. When you ask the servers a question its like they're doing you a favour by answering your question. I just order the same thing every time because I'm scared to ask for suggestions lol. I always tip above 15% when I go out, but here I tip almost nothing. I feel bad but the service is really horrible.",0 0 0 0 0 1 1 0 1 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 0 2 2 2 2
0,"Food is great, service is literally a -10 every time we come. Only come for the food. Takes more then 10+ minutes to be greated, have to wave down waitress for a refill on drinks or our bill and not once are we ever asked if our food came out right. 
Really disappointing",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1,Food is so good!! The service is now excellent! The last time I came here the lady that was up front was awful and rude. They have replaced her with someone new and she is so sweet! It's actually nice to be here and not have someone give you an attitude! Definitely the best Chicago joint around! Eat here!!,3 3 3 3 1 3 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 0 0 0 0 0 0 0 0 1 1 2 2 2 2 2 2
0,"Food taste and presentation was great; however, the service has become extremely slow lately; I go there twice a month. Last time I paid for ""all you can eat"" lunch but after 30-40 min waiting for the order it was time to get back to work. Waitress was apologetic and gave a 10% discount on bill, but I hadn't eaten anything except side dishes! bummer!!  I am not coming back here again.",1 1 1 1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 2 2 2 1 1
0,"Food was alright, although menu provided a above average spread of menu items, the actual items did not translate. For the most part menu item names were far appetizing than the actual product. Burgers were small and did not include a side, fries were bland, cold and cold. Additionally wait staff was very disorganised and forgot various parts of our order. Would not try again.",2 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 0 1 1 0 1 0 0 0 0 1 2 0 2 2 1 1 1 2 3 3 3 3
1,"Food was customer service was off the chains, and the atmosphere has a nice vibe there as well.

The food came really fast, and the decoration are very nice as well. Love the place.

The service here is also exceptional! My order had a small mix up, but it was quickly corrected. Overall, I really enjoyed my experience here, and I will definitely try to go back more often.",0 0 1 1 1 2 2 2 0 0 1 1 0 2 2 0 0 0 0 1 1 1 2 0 0 1 1 1 2 0 0 2 2 2 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 0 0 0 0 1 1 1 1 1 0 0
1,Food was great but I made a point to write a review for the high level of customer service we experienced last night. Scott K was very attentive to the serious allergy at our table. He double checked everything twice to ensure there would be no issues. Staff were also happy to split the bill which is something I always appreciate. Thank you for a great experience.,2 2 3 0 0 0 0 0 0 0 0 0 0 0 3 2 2 2 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 2 2 1 1 0 0 0 0 0 0 0 1 1 1 2 1 1 1 1 0 0 0 0 0 1 2 2 1 1 3 2
1,"Food was great.  Wifi neede a little help, thus the 4 stars.  Might have been good, but  they didn't know passord, and fumbled with it a bit.  We never got on the whole time we were there. Leaving, they finally go the password.

But the FOOD! Wow: awesome hummus, amazing falafel balls (not an expert on this, bu they were very tasty).",1 1 3 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 3 2 3 2 2 0 0 0 0 0 0 0 0 2 2
0,Food was okay. It and the smoothies are much better at the Craig road location. I want to like this place as it is more convenient for me but the service is terrible nobody greeted me at the drive through.. How long has this place been open!? Good luck management you have some work to do to turn this location around. It'll  be closed soon if nothing is done fast..,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1,"Food was very good.  We had the lamb sagwala and the chicken tikka masala, which are our usual standards for Indian restaurants, and both were well above par.  Service was a bit slow when we first got there, but once they took our orders things came out quickly.  They've apparently got a liquor license on the way, which will be nice when they get it.",2 1 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Food was wonderful and the staff was very accommodating. Meals have big portions, best Spanish rice I've ever had, and the enchilada sauce was very good! Margaritas are nice and strong as well.

You can tell that this restaurant is well-managed, they go out of their way to make things right for the customer.",1 1 3 1 1 1 1 1 3 0 0 1 1 3 2 2 1 1 1 1 1 1 1 1 3 3 1 1 2 1 1 1 1 0 0 0 0 0 0 0 2 0 2 2 2 2 2 1 1 1 1 0 0 0
1,"Food: 3/5
Service: 4/5
Atmosphere: 5/5

Let me say this first: when planning a visit to Toronto, a trip to the top of the CN Tower is a must-do item for everyone.  Now, just the trip up the elevators is $35 per adult, so why not enjoy some food while up top too?  For the cost of a main dish (~$40), you get admission to the tower and an unforgettable meal!",2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 2 2
1,"For being away from China Town this place is legit! Lucky UNLVers can get their fill of great sandwiches and Vietnamese cuisine, a hot to for me is the #32 virmacilli bowl which has a great array of flavors with not too much guilt on the calorie side.  All in all a solid place to get some good eats if your on this side of town!",0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 2 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 3 3 2 3 0 2 1 2 2 0 0 1 1 0 0 0 0 3 3 0 0 0 2 2 0 0 0 0 0 0 0
1,"For the first time ever, I have decided to aware 5 stars. I guess its the euphoria of enjoying Pita Jungle, then again maybe its the opportunity to go to three different Pita Jungle's and still get the same great service. 
I have noticed this location to be wrought with the 20 somethingers and 30 somethingers. I enjoy the chance to kick back, be healthy and have a good time. 
Thanks, Pita Jungle!",1 1 1 1 1 0 0 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 2 2 2 1 1
1,"For the price, it's a great Las Vegas buffet.  The range of food and the dining area is definitely smaller than buffets at other hotels (especially compared to someplace like the Carnival Buffet at the Rio) but it wasn't crowded when I went and the service was pretty good.  Champagne wasn't on the drink menu when I paid, but the server offered us champagne at our table.",0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Found out about this place a couple days ago and let me tell you, it's amazing! Everything is fairly priced and the food is great. If you ever find yourself walking around the strip or in town do yourself a favor and try this place out and you won't be disappointed! Plus the owner is super nice and friendly. (P.S.- try out the deep fried Oreos!!!)",0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 3 3 1 1 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 2 3 1 3 0 0 0 0 0 0 0
1,"Four stars because of the most delicious falafel sandwich. It comes with all the regular toppings plus some saucy eggplant, which is really next level. The falafel are made to order.

The small falafel plate was disappointing. Just falafel balls and rice and green salad. No hummus or tabuleh. So, great quality and super tasty when you make the right menu choice.",2 2 2 2 1 2 3 2 2 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 2 3 3 2 2 2 2 2 2 2
1,"Friend of mine in Laval told that this place just opened near his house so we went to check it out.. This is actually some of the BEST pizza I have had in Montreal. Moved here from the US a few years back and have been having a hard time finding quality pizza. 

They use premium ingredients and their cheese is INSANELY GOOD. 
Worth a visit. They need to start delivering.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 3 3 2 2 2 0 0 0 0 0
1,"Friendly service, a nice dark beer, and a nine slice BLT. Prices are reasonable for an airport restaurant;if you are eating on a budget you're looking at corn nuts and coke. If you want a large drink and good sandwich at the end of the C concourse, you could do far worse and not much better than Humble Pie.",3 2 0 3 1 1 0 0 1 1 1 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
0,From the reviews and photos we were VERY excited to try this place. But I would have to advise NOT to come unless you are just drinking. The Poutine is made the completely wrong way so the French fries become incredibly soggy. And the cheese board  is nothing special. I would highly suggest not eating here.,0 0 1 1 1 0 1 2 2 0 1 1 2 1 0 1 1 0 2 2 1 2 2 2 1 2 2 0 2 0 2 1 2 2 2 1 0 2 2 2 2 2 1 0 2 2 1 2 2 1 2 3 3 3 3 3
1,"Fun little place! We stopped by for lunch, so it was fairly quiet. I can totally see this place rocking when there's events happening. The food quality was great. I had a burger with a wonderful remoulade on it, and would certainly recommend it.

The server/bartender and the chef were both highly personable and wanted to make sure we were happy with our food.",3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 1 1 2 2 2 2 2 1 2 1 1 1 2 3 3 2 2 2
