label,text,human_attention
1,"Great spot to just stop in and get some pretty good food at any time of the day. Beer is nice and cold and they have great specials.  If you sign up for their email listings they will send you the weekly specials with free play.  Great food, great service.",3 2 0 0 1 0 0 1 1 2 3 2 0 0 0 0 0 0 1 0 2 0 1 0 0 0 2 2 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1 1 3 2 3 2
0,"Great staff, customer service (5/5) and great ambiance but the food was just OK. Portions were small, prices were high and the $10 chorizo platter was just cold cut chorizo with nothing else. For $10 I can pick up my own cold cut chorizo and cut it at home.  
Disappointing.",0 0 0 0 0 0 0 0 0 0 1 0 0 1 2 0 2 2 0 2 0 0 1 1 0 0 1 1 1 1 0 1 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0 1 2
1,"Guys... you've gotta come here. Genuine people, DELICIOUS CALZONES OMG,
Cheap drinks, and a local vibe. We shared the family size calzone and had a little to take home (two people with big appetites). They also play soccer games, so my husband was happy. Definitely our new fav local place.",0 0 0 0 0 3 2 3 2 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 2 2 1 2 3 2 2
1,"Had a great dinner at Work Express tonight.  Their sauces are excellent, taste home made, not to sweet and perfectly blended.  Vegetables are steamed perfectly with a bit of crunch and not overcooked.  Restaurant is clean, well kept and the service is quite prompt.  We will definitely come here again!!",0 0 3 2 0 0 0 0 0 2 0 3 2 2 2 0 0 0 0 2 1 2 0 2 3 0 0 1 1 1 0 2 2 2 0 3 2 2 0 0 2 0 1 3 0 0 2 2 1 2
1,Had a late breakfast earlier. Place was pretty busy...seated quickly and was surprised to see our food come out within 5 minutes of ordering. Food was hot and my kids loved the chocolate chip pancakes. Fresh squeezed orange juice was also refreshing. Would definitely recommend anyone to pay a visit.,0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 2 2 2 1 1 2 2 2 0 0 2 3 0 1 1 1 0 0 1 1 0 0 3 0 2 3 0 0 0 0 0
1,"Had a lovely meal last night! Great bartenders, great table service with Brad, our table of 4 all had steaks, all delicious! Sides of Brussel sprouts, mushrooms and a sweet potato were all great. We also had a fantastic and reasonably priced bottle of wine. Prices are really expensive though.",0 0 2 1 1 1 2 1 3 1 2 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 3 0 3 3 1 0 2 1 0 1 1 1
1,"Hands down the best restaurant I have ever been to in Toronto. All dishes that I had there were simply fabulous, nothing short of spectacular in terms of both taste and presentation. Service was impeccable, as all waiters were very professional and attentive which made it a pleasant dining experience.",0 0 0 3 1 1 1 2 2 1 1 2 2 2 0 0 0 0 0 2 3 1 1 0 3 0 1 0 1 2 0 2 2 0 3 0 0 2 1 1 3 0 3 0 1 0 1 3 1 2
0,"Hilariously bad.

Don't go there late at night unless you want to get fucked with by punk kids and possibly mugged.

Or do go there late at night if you want to watch a full on brawl while enjoying your ice cold grand slam that you waited an hour for.",2 3 2 2 2 2 1 1 1 1 1 1 1 2 1 1 1 1 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1
0,"Horrible female bartender supposedly the ""best"" bar tender. Manager was nice at first then roller her eyes when we asked for more drinks. Over 100 dollar tab for food and drinks and treated like 2nd class citizens. 

Bartender had an attitude. 

Not that busy but ""so swamped"".

Drinks made wrong!",3 1 2 0 0 0 0 0 1 0 0 0 0 0 2 2 1 1 1 2 1 2 2 1 2 2 1 0 2 0 2 0 3 2 3 3 3 2 1 1 3 0 0 0 0 0 1 2 1 3
0,Horrible service! We came at 3pm on a Monday. Not busy at all. Had to wait so long for someone to come take our drink order. My bf ordered wonton noodle soup and the wontons were cold. My sliders tasted great. But will not be back due to poor service.,3 3 1 1 1 1 1 1 1 2 2 2 2 2 1 3 2 2 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 0 2 2 3 0 1 1 1 0 2 3 3 3 2 1 3 3
0,"Horrible!!  Absolutely ridiculous!!  Do not go upstairs. Here for Paul McCartney concert at 530 and NO service. I mean none.  I guess it was the first night for the kitchen to be open. After some discussion, they comped our anniversary meal. I never do this. They handled it respectably though.",3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Husband and I just had a great meal here. Both had the Lat 41 Chix Salad Latitude Attitude. Absolutely delicious hot chicken salad in a calzone type crust. Hot yummy firies and drinks of our choice. Friendly service, no wait and a peaceful atmosphere. Have been before and will return.",0 0 0 0 0 0 3 3 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 1 3 1 0 0 0 0 0 3 2 3 3 0 0 3 3 0 0 0 0 2 2
1,I am in love with the Hawaiian BBQ Sandwich! So delicious! My husband enjoys the Italian most of the time but is liking the Canonballs return as well! Very good sandwiches... And don't be intimidated by the line... They are usually moving pretty quick to get you in and out.,0 0 1 3 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 0 0 0 0 0
1,I cant get enough of this place. They are very good and i love when the mom and pop shops are way beyter than the top chain resturants. Very nice people working here and very helpful. Lol dont mind that its located in the hood but its still worth it,0 3 3 3 1 1 1 0 0 2 3 0 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2 3 2 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1
1,"I don't usually eat chinese food because I can never find a place I like, but this place was pretty good. I noticed after I ordered from this place that they had Fried Scallops!! (If anyone's intrested in that) But I'm definitely trying that next time I order from there.",0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 3 3 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0
1,I find myself eating at a lot of different sushi places this one was actually surprising I was expecting one star but they deserve 5 from the experience that I have I would recommend at least give this place a try because not all the time it could be bad,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 3 3 0 0 0 0 0 0 2 3 3 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0
1,"I gave my sister a bridal shower in the Bistro Company Room, it was fantastic all thanks to the great decor the food was fabulous and Nikki and Sarah made the affair so stress free. Oscar and his crew was also fabulous. Will be going back to have more parties.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 3 3 1 2 0 3 0 0 0 0 0 0 0 0 2 2 1 0 0 2 0 1 2 0 0 2 2 0 1 1 1
1,I go here about once a week.  They have a great lunch special and wonderful staff.  Everyone says hello when you come in and they wait on you like restaurants charging three times as much.  This is the best sushi I have found in the west valley and reasonably priced.,0 0 0 0 0 0 0 0 0 0 3 3 3 1 3 2 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 0 0 0 0 3 3
1,I got the Pierogi pizza it was AMAZING!!! The staff was really nice and helpful. Our waiter was awesome too. They had this very interesting way of making their Italian nachos that I've never seen before. It was soooo good and tasty. Please check this place while you're in Cleveland!,0 0 0 2 2 1 2 3 0 2 1 1 3 1 3 1 2 1 3 1 0 0 0 0 3 2 1 2 1 2 2 1 1 1 1 1 1 1 2 3 1 3 0 1 1 1 0 0 0 0
0,"I had the Thursday special (butter chicken on rice); there's nothing special about it. 

The guy serving me strategically scooped the butter chicken to give me the least amount of chicken and most amount of sauce. Probably to rehydrate the dry rice. 

The quality of food is not worth $9!",0 0 0 0 0 0 0 0 0 0 3 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 3 3 2
1,"I have been here many times and their food has been consistently delicious. I enjoy the authentic Indian cuisine served in a relaxed atmosphere. Their customer service is outstanding. I like the fast-casual style counter ordering. If you like Indian food, give this place a try. You won't be disappointed.",0 0 0 0 0 0 0 0 0 0 0 2 3 0 2 0 1 1 1 0 0 0 3 3 0 0 0 0 3 0 2 0 1 1 1 2 0 0 0 0 0 1 1 1 1 1 0 2 2 2
1,I have fond memories of this place as I used to have weekly friday brunch with my girlfriends here.  Food is fresh and I always go for the special of the day.  I also have my Friday coffee here which is always good.  Definitely must try!!!I am a regular customer.,0 0 2 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 2 0 3 0 0 2 2 1 0 2 0 0 2 0 1 1 1 1 2 0 1 1 2 3 2 2 2 0 0 2 2
0,"I heard from people, the food at Golden Corral was so delicious. So I had to try it...BLAH! The only decent food with flavor was the yeast roll!!! This place was so filthy, I didn't want to try any food. Floors were disgusting.  Plain and simple, DO NOT EAT HERE!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 1 0 1 0 0 1 1 0 1 0 0 3 0 0 0 0 0 0 0 1 1 3 0 0 0 3 3 3 3
0,I just went there yesterday and found out that there is new management and owner. I've always love their food until now. The meat is dry and no taste.  Their rice does not have the aromatic smell anymore. Sad to say I won't be coming here in the near future.,0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 0 2 2 3 2 3 3 0 2 3 3 2 1 2 2 0 2 1 1 0 3 2 2 2 0 1 1 1
1,"I like this place even more since a recent visit showed me that their candy aisle is now enormous, and offers very good prices (better than those of another certain candy store close by!) on sweets from Poland as well as other places, including brands such as Milka and Kinder.",0 2 1 1 2 2 0 0 0 0 0 0 0 0 2 2 0 2 2 0 1 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1,"I love this place and am so happy they decided to open up closer to home!! I usually get the teriyaki combo and it never disappoints. Reasonable prices and you get a lot of food with your order. If I'm in a hurry, their drive thru is usually very quick.",0 2 1 2 0 0 0 2 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 3 3 3 1 0 1 1 2 2 1 2 1 1 1 0 0 0 0 0 0 1 1 0 1 1 1
1,"I love this place. I use to work for them as well and i cant get tired of this food. Its great service and great steaks. Defently pedro, ramon, and venito best when it comes to cooking. Hands down drew great manager as well as lawrence. I love the bar.",0 3 2 2 0 0 0 0 0 0 0 0 0 0 2 2 2 1 1 2 0 3 3 1 3 3 1 2 2 1 2 3 0 0 0 0 2 1 1 1 3 2 1 1 1 2 1 3 2 3
1,"I love this place. The burgers are as good as people say! Add the smoke (deep fried jalapenos). Fries could be better, they are a bit soggy. Cookies are delicious. Would be 5 stars if the wait wasn't so long every time. The Lawrence location should take call in orders.",0 3 2 2 0 2 1 0 3 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 2 1 3 0 0 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0
1,I love what the new owners have done to the place. It looks like a whole new place. The service was great and the food was yummy! Everyone that I went with (me +5 others) all ordered food and everyone really enjoyed what they ordered. Good times had by all.,0 2 1 0 1 1 1 1 0 0 0 0 1 1 0 1 2 1 0 2 2 3 0 0 2 2 3 0 0 0 0 0 0 0 0 1 1 1 0 1 2 3 1 1 1 3 2 0 0 0
0,"I loved this restaurant when it was located on Church St, the food and the ambiance were both great. Unfortunately, the service seems to have slowed down significantly at the new location, and the food was really bland. So sad that one of my favourite places has changed so much!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 1 0 0 3 3 2 1 0 2 2 0 1 3 1 2 3 0 2 0 0 0 0 0 0 0 0 0 0
0,I made a reservation for 12. My family got here first and they refused to seat us before the entire 12 people were here. They were extremely rude and I was told that the reservation will be canceled if the group didn't show up in 5 mins. I felt disrespected.,0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3
1,"I never really liked bibimbap, I find it basic, just rice, meat, veggies all mixed together, I can totally make this at home, however the uni bibimbap stood out to me. I ordered it. I loved it. I liked the flavors and how the rice at the bottom was crisp.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 0 0 0 0 0 0 2 1 0 2 2 2 1 0 0 1 0 0 1 1 2
0,"I ordered the rigatoni bolognese, the pasta is from box and not fresh. I guess I shouldn't be surprised since it doesn't state fresh pasta anywhere. It was very disappointing. Taste worst then when I make it at home. Meat sauce was watery as well. Will not be coming back.",0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2 0 0 2 2 2 2 2
0,I ordered the sirloin steak (medium rare) with mashed potatoes and brocoli with a side of garlic bread. Bread came out burnt and the sirloin was rare. I had to send it all back. When I was finally able to eat the stwak and brocoli were saturated in pepper. Disgusting!!!,1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 3 0 0 2 2 3 0 1 0 2 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 3
0,"I personally don't see the big deal with this place. Don't go on a Friday after work, horrible decision. The food is overpriced and terrible. Drinks are nothing special. Servers need better training. I thought this place was for adults? No, it was full of nothing but bratty Summerlin kids.",0 0 1 1 0 1 1 1 0 0 2 2 1 0 1 0 0 2 2 0 3 1 3 1 3 2 1 3 3 3 3 2 3 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 1 1
1,"I really enjoyed the food that I had! My boyfriend however did not. He also did like my good food though, ended up eating his and mine. Our server was a little awkward however. We had the most delicious dessert here! It was cookies and ice cream, definetly would suggest",0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 0 0 0 0 0 2 0 2
1,"I really like Crupi's pizza! I've had it several times and I'm always happy with it. 
Thin slice Italian style pizza. Great toppings. Reasonably priced. 
There isn't much parking out front but I've parked in the plaza on the side to pickup my pizza! 
Definitely better than any pizza chains!",0 2 3 1 1 0 1 0 1 1 0 0 2 3 2 1 0 0 0 0 0 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 1 1 1
1,"I really really enjoy this place!! But, I'm going to agree with a few other folks on 1 issue... Why is the music so damn loud in the bar?? Anyway, drinks are tasty and I love their ""Social Hour"" from 2-6 pm. Will definitely be going back to this place!",0 1 3 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 0 0 3 0 2 2 0 0 0 0 3 0 3 3 0 0 0
0,I stopped by for the first time on Saturday. I ordered an iced tea. Maybe it's just me but $3.25 for iced tea seemed a bit much. Then I had to flag down another employee for sweetener. I wasn't impressed with the restaurant. I have no desire to return again.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 2 2 3 0 0 1 0 3 3 0 0 0 0 0 3 3 0 0 0 0 0 3 3 0 2 0
0,"I stopped in for breakfast and ordered an omelette. The omelette was tasteless, and the hashbrowns were too crispy with no flavor. I would say the best part of my meal was the toast...

The server was very nice and made sure I was taken care of.

I won't return.",0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 1 0 2 2 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3
0,"I think it is a bit pricey for a super casual family restaurant.  The kids meals are like $6 each!  Also, as a vegetarian that doesn't care much for pizza the choice was EXTREMELY limited.  I had a dinner salad and a cheese hoagie.  Would much rather eat somewhere else.",0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
1,"I took my kids here, because I was excited about their menu, and I was craving fish tacos, the crew at pub chip are awesome and the food was off the charts, my tacos were super fresh and my kids loved their food.  I plan to make many future visits.",0 1 0 1 1 0 0 0 2 1 0 1 0 0 0 1 1 1 0 1 0 1 1 1 3 0 0 1 1 2 2 2 0 1 0 3 3 0 0 1 3 0 1 0 1 0 1 1 2 2
1,I used to work with Lance. Great to see he's gone to start his new life and excited to see him living his dream. I stopped in for dinner on Saturday and Sunday. Huge selection of beers. I love the Flights and the  Fried Apples and Vanilla ice cream. Yummy.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 2 0 3 1 2 1 1 2 2 1 2 2 2 2
0,"I wanted to love it. I love the concept and vegan hotdog options elsewhere... So terribly bland, soggy, and both raw (the hotdogs) and over cooked within an inch of being bricks (the pierogis). I ordered the Chicago and Pittsburgh specialty vegan dogs and wow... Unbelievably awful on both counts.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0
0,"I was not all happy over priced spent close to $30.00 dollars on two burritos and two soft drinks my food was cold and looked like it was leftovers from the night before. service sucked very rude just rushed us through will never go 
Back will tell friend's! Zero stars",0 0 3 1 3 3 3 0 1 0 2 1 0 2 2 0 2 1 2 0 2 2 3 0 2 2 1 1 3 0 0 0 0 3 3 1 3 0 2 1 1 1 2 2 2 1 1 1 2 2
0,"I was not impressed at all by the food that I ordered from their menu. I had the green chili which had more fat the meat on it. The hot sauce was average, nothing special. The beans were watery and not tasteful. I would not recommend this restaurant to anybody.",1 1 3 3 1 1 1 1 2 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 2 0 1 0 2 0 2 2 1 2 3 3 2 2 2 2
1,I was pleasantly surprised to find this restaurant. The food is original (like wasabi mashed potatoes and fresh peanut butter on spicy crackers). All the food was tasty. The one fault is the wait staff was slow and we were thier during on a slow night. Huge specialty drink menu.,0 0 2 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
1,"I was skeptical but my wife convinced me to give it a try. I was pleasantly surprised.  Generous portions, great mix of flavors, good service.  Only downside is the extra charge for tomatoes.  They claim heirloom tomatoes are premium ingredient. Still, very good food. We will add to our rotation.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 1 1 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 3 2 0 0 0 0 0 0
0,"I went here to get a snack before I went on the open road. I'll just say that it was made to order, but the quality was not of great quality. What can I say? It's a fast food chain, and the goal is to get the food out fast.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 3 2 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,I went here with 2 of my friends. It is clean and service was good but the food was disgusting. We all got different dishes and none of liked it. My sauce tasted like it was chef boyardee canned sauce. Would not recommend this place if you have taste buds.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 0 0 0 2 2 2 3 3 0 0 0 0 0 0 0
0,"I would say 86 percent of the time they are too busy, and or mess up my order.  Back when the Hendricks brothers ran this joint it was A list, now it's just some pizza place that I used to know!!! Lower your prices or match the quality to price",0 0 0 2 2 1 0 2 1 1 3 3 0 0 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 2 1 2 0 1 0 1 0 1
1,"I'll make this short and sweet: GET THE 17A! You won't be disappointed. The broth is delicious, and the beef chunks are way better than the regular slabs or beef balls in the other dishes. The giant carrot chunks add so much flavour to this satisfying bowl of hearty pho.",0 0 0 0 0 0 1 0 1 0 2 2 2 0 0 0 3 0 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 2 0 0 2 0 0 0 0
1,"I've been going to Grassroots for over a year. I much appreciate the science of the mixology, I have always been delighted by the way I feel after drinking their smoothies. My absolute favorite is the ""kickass,"" which is filled with rejuvenating stuff from all over the world! Great job!",0 1 1 1 1 1 1 1 1 0 0 2 0 2 0 0 2 0 0 2 2 3 0 0 0 0 0 1 2 0 2 0 3 3 0 0 2 0 0 1 0 1 1 0 0 0 0 0 3 3
0,"I've tried twin peaks multiple times now. I am not highly impressed with their food quality, can get better food at a PT's Pub than here.  I like that the beer is cold, their house brews are decent.  Only reason to go back is to get an extremely cold beer.",0 0 0 0 0 0 0 0 0 3 2 3 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0
1,"If you are craving a delicious donut, well....this is the place for you. They are huge and makes you want one everyday for breakfast. It's a bit pricey but well worth it for sure. The next time I am in Vegas, I will definitely be coming here for delicious donuts.",0 0 0 2 1 3 3 2 2 1 2 2 2 1 1 2 1 2 1 2 2 2 1 2 0 0 2 2 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 1 3 2
1,"If you are looking for a flavor of old school Las Vegas, while at the same time have the best steak in in town, then Golden Steer is a must. The staff are amazing and so knowledgeable about the history of this great place. If you haven't been, treat yourself.",0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 0 2 2 1 2 2 1 0 2 0 3 1 3 0 0 3 1 0 3 1 1 3 3 0 0 0 0 2 2
1,"If you are looking for good BBQ, look no further!  I ordered the ribs and they practically fell of the bone.  You could tell they really cared about the food they were serving.  I am new to yelp but wanted to share my experience, cause it was just that good!",0 0 0 1 0 2 1 2 2 2 0 0 0 1 0 0 1 3 3 3 3 0 0 0 0 2 3 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3
0,"If you ever find yourself in one of about 700 Dotty's in Las Vegas, you know you have a problem. Imagine your grandmother's living room. Now fill it with slot machines and degenerate gambling addicts. If I remember correctly, they'll comp your drink if you're playing a nickel slot machine.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 3 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"If you like crappy service than BJs is for you! We waited to be seated, then when we finally were seated no one came to our table. We waited 15 more minutes before just walking out. No one came by to greet us, no menus dropped off for us, nothing.",0 0 0 3 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2
0,If you're looking for a good steak or prime rib don't try this place. I asked for a medium rare rib eye and it was not what I expected. The meat was not juicy at all. The side of mushrooms were very bland. I think the potatoes were once flakes.,0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 3 3 2 3 0 1 1 2 2 1 0 0 0 0 1 1 2 3 0 0 0 1 1 1 1
1,In all our canes experiences this one by I17 and Peoria was by far the BEST thanks too Carlos Rodriguez Rios! He has wonderful customer service skills and was the sweetest guy ever! Thanks for making our experience so amazing. Will definitely drive the extra miles for that experience again.,0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 3 0 0 0 0 0 0 0 3 3 3 3 0 0 0 3 3 2 0 0 0 0 2 1 2 1 1 3 2 3 3 2 2 3 3
0,"Inconsistent. Sometimes everything is very good; sometimes the food is very salty.....often too salty to eat. If you hit it on a good day and can get a table, there's no telling which you'll get. We stopped going here because the chances of heavy- handed salting isn't worth the money.",2 0 0 0 0 0 1 0 2 1 3 3 2 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 3 3 2 2 0 1 1 2 2 2 3 3 1 3
0,It took 15 min to take my order through the drive thru and the worst part was there's no line and I paid $10 for 3 cold donuts and one melted drink. Was not worth my time. The service sucks. I love donuts. But wouldn't come to this location again.,1 2 2 2 1 1 1 1 1 1 2 2 0 1 3 3 1 1 1 1 0 1 1 1 0 1 2 1 1 1 2 2 0 2 2 2 2 0 2 2 0 0 0 0 2 2 1 0 1 1
0,"It was kind of awful. Everything is fresh but absolutely tasteless. The flounder was cut too thick and therefore was pretty chewy. It's kind of cool to see the octopus squirming around, but it really needs to be cooked (or less alive) to get a good texture. 

Overall, quite disappointed.",0 0 0 0 3 0 0 0 0 0 3 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
0,It's good but nothing special. It's def. not worth waiting in line for 2 hours and $50.00. They have the express line which is faster but it's $20.00 in addition to the 50.00. Glad I experienced it but wish I spent my time and money at a better buffet spot.,0 1 0 2 2 0 1 2 2 2 2 2 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 1 2 2 1
0,It's quite obvious the guys working here hate their jobs; I will do you favor and will never return and then maybe you'll close as the other bbq places did in that same store before it became Dickeys. Look for another job other than working in food service/fast food restaurant.,0 0 0 0 1 1 1 3 3 3 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
0,"It's really not that great. Beef was dry, dumplings were reheated and cold inside even the miso soup was average. We thought this place would be great given the reviews, but I wish I had gone to one of the other great Korean places along this strip of Bloor street.",0 1 3 3 3 1 1 3 1 1 2 1 2 0 0 0 1 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 2 1 1 1 1 1 1 1 0 0 0 0 0 0
1,"Ive been to many all you can eat sushi places, but this has to be the best one. All the food was great quality and really delicious. I loved the soft shelled crab and the oysters. $22 is not bad for the quality and quantity you get. Great place overall!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 2 1 3 2 0 1 2 0 3 0 2 2 2 1 1 2 1 0 1 1 0 0 1 1 1 1 1 3 2 2
0,Just came here for my bday dinner...and the service was really slow and the manager explain themselves to us. But we waited for our food for a long time. How long does it take to cook chicken wings? Well I don't think I'll come back again to this place again.,0 0 0 0 0 1 1 0 2 0 2 3 0 0 0 0 0 0 0 0 0 2 0 0 1 1 0 2 2 1 1 0 0 1 0 1 1 1 0 0 2 2 2 2 2 1 0 0 0 0
0,"Just had a burrito at don tortacos and the employee told me he didn't have time to cut the burrito in half for my friend and I. Luckily they had plastic knives and I spent the 2 seconds required to cut the damn burrito. Unfortunately, I had already tipped him.",0 0 0 0 0 0 0 0 0 2 1 1 1 3 3 3 2 2 1 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0
1,"Loooove Candyland. 

The ambience, the decor, the paintings, the lovely hostess girls, the wall of candy (yum!) and not to mention the sexy risqué shows. I only hope it gets to the raunch level of the Box in London and NYC. Definitely my fav spot in the city right now.",2 0 0 2 0 2 0 2 0 3 0 2 0 0 0 2 1 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0
0,"Lots of corn starch and oil.  Nothing alive, vibrant or original.  Asked about organic tofu (non gmo) and the reply indicated no awareness,  Is this really the best Scottsdale has to offer?  And all for $70 bucks for 3 of us,  Oh credit where it's due.  The wine was good,",2 2 2 2 1 2 3 2 2 0 3 1 1 1 1 0 0 0 0 1 1 1 2 1 1 1 1 1 1 1 1 1 0 0 0 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0
